,0,1,2,3,4,5,6,7,8
211,Mt.Lavinia Apartment for Sale in Mt Lavinia,21 Jul 10:43 am,"Mount Lavinia, Colombo","25,900,000","For More Details about the Company Please follow us ,http://www.vesta.lk/","Sri Lanka /No- *4,Beach R'd,Mt.Lavinia,.",3,2,"1,485 sqft"
212,Apartment for Sale - Mt Lavinia,21 Jul 10:39 am,"Mount Lavinia, Colombo","22,500,000",Unit A,"Sri Lanka - *4,Beach R'd,Mt.Lavinia,.",3,2,"1,270 sqft"
213,Mount Villa Apartment for Sale in Mt Lavinia,21 Jul 10:36 am,"Mount Lavinia, Colombo","22,100,000",Unit A,"**4,Beach R'd,Mt.Lavinia,Sri Lanka.",3,2,"1,270 sqft"
214,Mount Villa- Own the Home Meant for You,21 Jul 10:32 am,"Mount Lavinia, Colombo","21,900,000","*********************************************If time is of the essence, call +94 76 1394 201*********************************************1) Address         - No 4, Beach Road, Mount Lavinia.2) Property type - Brand New Apartment3) Deed              - Clear Title4) Floor               - 1st   floor5) Parking            -1 slot 6) Other	    - Air-conditioned for master bed room, Hot Water,, Highly Residential Area, Fully Secured Place with CCTV backups, Peace full Environment and Neighborhood.24 units are in this Complex.","*4,Beach R'D,Mt.Lavinia,SL",3,2,"1,270 sqft"
215,Apartment Ready at Col 6.,21 Jul 10:28 am,"Colombo 6, Colombo","32,500,000",5th FloorUnit C,"36*,IBC Road,Colombo 06.",3,2,"1,330 sqft"
216,Residencies - Making realty dreams a reality,21 Jul 10:21 am,"Colombo 6, Colombo","31,900,000",Ready For Occupancy2nd FloorUnit  C,"*36,I.B.C. R'd,Col .#6.Sri Lanka.",3,2,"1,330 sqft"
217,Residencies - Colombo 06,21 Jul 10:15 am,"Colombo 6, Colombo","33,900,000",Ready For Occupancy2nd FloorUnit  A,"No-36,IBC R'D,Col.6.SL",3,2,"1,425 sqft"
218,Luxury Apartment for Sale in Kawdana Dehiwala,12 Jul  5:06 pm,"Colombo 14, Colombo","26,000,000",-3 Bedrooms-2 Bathrooms-Maid Room attached Bathroom-Ac provided for master bedroom and provision for other rooms-kitchen with pantry -Spacious Living and Dining- Hot water geyser provided for bathrooms.-1 car parking slot-Roof terrace garden with panoramic views. And Ample space for function and recreation.-24hrs security -Backup generator.and more amenities.......,"Kawdana Road, Dehiwala.",3,3,"1,730 sqft"
219,Apartment for sale rajagiriya 3 Bed 2 Bath,19 Jul  2:27 pm,"Rajagiriya, Colombo","32,800,000",Home land Sky Line semi Luxury Apartments• Three bedrooms with one attached bathroom and one common bathroom • Dinning area• Living area• Open pantry and kitchen• servant room and toilet • Four balconies one large balcony,Darmapala road rajagiriya,3,2,"1,400 sqft"
220,Homes Col 6 Coming soon to a closing near you!,21 Jul  9:17 am,"Colombo 6, Colombo","31,900,000","No.32, Vivekananda Road, Colombo.06 is constructed with 8 Residential Floors, comprising 32 units and with 02 levels Car parks","No/32,Vivekananda Rd, Colombo 6. - Sri Lanka.",3,2,"1,315 sqft"
221,Homes Col 6 Coming Soon to A Closing Near You!,21 Jul  9:11 am,"Colombo 6, Colombo","29,900,000","No.32, Vivekananda Road, Colombo.06 is constructed with 8 Residential Floors, comprising 32 units and with 02 levels Carparks","No/32,Vivekananda Road, Colombo 06. Sri Lanka.",3,2,"1,245 sqft"
222,Mt.Lavinia Apartment 3BR 3rd Floor -Colorful place to live,21 Jul  8:48 am,"Mount Lavinia, Colombo","26,300,000",*********************************************Call Path … for your Real estate Chat *********************************************Completion - End of 2019,"Sri Lanka- No/4,Beach Road,Mt.lavinia.",3,2,"1,485 sqft"
223,Mt.Lavinia Apartment 3 Br 2nd Floor,21 Jul  8:43 am,"Mount Lavinia, Colombo","26,100,000",** Buying a bigger home doesn’t necessarily mean spending more money ** ,"Mt.Lavinia,Beach R'd,No-4.Sri Lanka.",3,2,"1,485 sqft"
224,A Beautiful Apartment for Sale in Mt.Lavinia,21 Jul  8:40 am,"Mount Lavinia, Colombo","25,900,000","The newest hip address in Mount Lavinia belongs to Vesta Mount Villa, with Beach Road as the location where it resides. The exceptional location provides for this address to be a central point to all great things that Mount Lavinia has to offer.","Mt.Lavinia,Beach R'd,No/4.SL",3,2,"1,485 sqft"
225,Apartment Sale in Mt.Lavinia - A Tradition of Trust,21 Jul  8:36 am,"Mount Lavinia, Colombo","22,100,000","*********************************************Call Now!!!!!!! -*********************************************1) Address         - No 4, Beach Road, Mount Lavinia.2) Property type - Brand New Apartment3) Deed              - Clear Title4) Floor               - 2nd   floor5) Parking            -1 slot 6) Other	    - Air-conditioned for master bed room, Hot Water,, Highly Residential Area, Fully Secured Place with CCTV backups, Peace full Environment and Neighborhood.24 units are in this Complex.","No-4/,Beach R'd,Mount Lavinia.SL.",3,2,"1,270 sqft"
226,Mt.Lavinia Apartment -A vision for your life,21 Jul  8:34 am,"Mount Lavinia, Colombo","22,500,000","Right at the edge of the bustling Colombo city lies the beautiful suburb of Mount Lavinia, a place famous for ‘Golden Mile of gorgeous beaches, reputed St. Thomas College, the majestic Mount Lavinia Hotel and many more. Mount Lavinia has a historical memory of a romantic story behind its name and It is a suburb that is fast growing with many amenities nearby, such as major super market chains, restaurant, hospitals, religious places, etc. that cater to an up-scale life style in a tranquil residential environment. The beaches in Mount Lavinia are one of the most happening places right outside Colombo, with many beach side restaurants and clubs. With all these Mount Lavinia is fast becoming an address most sort after, as an ideal place to live.*********************************************Call Now!!!!!!! - *********************************************1) Address         - No 4, Beach Road, Mount Lavinia.2) Property type - Brand New Apartment3) Deed              - Clear Title4) Floor               - 4th   floor5) Parking            -1 slot 6) Other	    - Air-conditioned for master bed room, Hot Water,, Highly Residential Area, Fully Secured Place with CCTV backups, Peace full Environment and Neighborhood.24 units are in this Complex.","No-4/,Beach R'd,M.t Lavinia.Sri Lanka.",3,2,"1,270 sqft"
227,Apartment sale in Mt.Lavinia,21 Jul  8:27 am,"Mount Lavinia, Colombo","21,900,000",A legend in the field of Vesta Apartments.,"No-4,Beach Road,Mount Lavinia.SL.",3,2,"1,270 sqft"
228,Apartment for Sale - Moratuwa,21 Jul  2:54 pm,"Moratuwa, Colombo","6,800,000",House in 3rd floor C Block closed to main road. Fully tiled. Three bedroom rooms. One bedroom with AC. One additional particion room. One bathroom. One kitchen with pantry. Spacious hall.,Soysapura Moratuwa,3,1,750 sqft
229,Col 6 Vesta Homes - We Are Life Changers”,20 Jul  5:27 pm,"Colombo 6, Colombo","31,900,000","No.32, Vivekananda Road, Colombo.06 is constructed with 8 Residential Floors, comprising 32 units and with 02 levels Car parks","/No.32,Vivekananda Road,Colombo 06.",3,2,"1,315 sqft"
230,Mount Villa Apartment Your Success is Real’s Mission,20 Jul  5:27 pm,"Mount Lavinia, Colombo","22,100,000","*  Property type - Brand New Apartment*  Deed              - Clear Title*  Floor               - 2nd   floor*  Parking            -1 slot *  Other	    - Air-conditioned for master bed room, Hot Water,, Highly Residential Area, Fully Secured Place with CCTV backups, ","4/Beach Road,Mount Lavinia.",3,2,"1,270 sqft"
231,Col.6 Apartment From Expect Better,20 Jul  5:26 pm,"Colombo 6, Colombo","31,900,000",2nd Floor.Unit C,"No-/36,IBC Road,Col.06",3,2,"1,330 sqft"
232,Apartment for Sale - Col 06,20 Jul  5:25 pm,"Colombo 6, Colombo","29,900,000","No.32, Vivekananda Road, Colombo.06 is constructed with 8 Residential Floors, comprising 32 units and with 02 levels Car parks","*No-32,Vivekananda Road,Colombo 06.",3,2,"1,245 sqft"
233,Mt.Lavinia Apartment for Sale,20 Jul  4:46 pm,"Mount Lavinia, Colombo","21,900,000","*********************************************Call Now!!!!!!!*********************************************24 units are in this Complex.1) Address         - No 4, Beach Road, Mount Lavinia.2) Property type - Brand New Apartment3) Deed              - Clear Title4) Floor               - 1st   floor5) Parking            -1 slot 6) Other	    - Air-conditioned for master bed room, Hot Water,, Highly Residential Area, Fully Secured Place with CCTV backups, Peace full Environment and Neighborhood.",3,2,"1,270 sqft",
234,"Residencies - We’ll get it done, like us there are none Col 6",20 Jul  4:38 pm,"Colombo 6, Colombo","33,900,000",Vesta ResidenciesConstruction completed and ready for occupation.* Deed               - Clear Title* Floor               - 2nd   floor* Unit                 - A,"*No-36,IBC Road,Colombo 06.",3,2,"1,425 sqft"
235,Brand New Apartment For Sale - Dehiwala (001521),20 Jul  3:40 pm,"Dehiwala, Colombo","27,000,000","*Address -Allen Avanue Dehiwala*price - 27000000\=*Sqft - 1740*Floor- 6*Bedrooms -3*Bathrooms -3*Servant Room - 01*Servant Bathroom - 01*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. Facilities - Parking , Lift , Generator, Hot water,24/h",Allen Avanue Dehiwala,3,3,"1,740 sqft"
236,3 Bed Room Apartment For Slae (APT1519) Mount Lavinia,20 Jul  3:30 pm,"Mount Lavinia, Colombo","30,000,000","Address -41 Templers Road Mount Lavinia Span Tower*Access - Galle Road *Rent - 30000000*Sqft - 1310*Floor- 9*Bedrooms -3*Bathrooms - 2*Servant Room - 1*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Facilities - Parking , Lift , Generator, Hot water,24/h",3,2,"1,310 sqft",
237,3 Bd Apartment for Sale in Colombo 6.,20 Jul  3:12 pm,"Colombo 6, Colombo","30,000,000",STRICTLY NO AGENT PLS.,COLOMBO 6,3,2,"1,180 sqft"
238,Apartment Sale – Colombo.6 (125 - 2/D),20 Jul  2:22 pm,"Colombo 6, Colombo","31,900,000","No.32, Vivekananda Road, Colombo.06 is constructed with 8 Residential Floors, comprising 32 units and with 02 levels Carparks•	Hurry up******** Only 1 Unit is Available.","(32),#, Vivekananda Rd,Col,*6*",3,2,"1,315 sqft"
239,Brand New Apartment Col.6 (142-2/A),20 Jul  2:16 pm,"Colombo 6, Colombo","33,900,000","Colombo, one of the fastest growing cities in the world has many amenities to enhance the residents’ life style and standard of living with plenty of facilities, entertainments and luxuries in every aspect. Just few minutes away from the heart of Colombo, hustle and bustle, still within the city limits, you can enjoy the relaxing life style with luxuries befitting the capital, growing standard at Vesta Residencies. At Vesta Residencies, you can enjoy the classic range in finishing, ample lighting and ventilation with elegant architectural design. From your private and spacious balconies, you can enjoy the amazing views of sunset in the Indian Ocean while security and privacy have been paramount for your peace of mind.Location.Hotels & Restaurants•	Sai Sea city Hotel•	Mirage Hotel Colombo•	Dinemore restaurant•	Yaal restaurant•	Sumanadisi Bakers – walking distanceMany Religious places •	Pillaiyar Kovil – walking distance•	So many Catholic churches Banks.•	NTB •	NDB•	Commercial Bank•	Sampath BankHospitals.•	Delmon HospitalAnd more retail shops in an easy access.Apartment SpecificationFlooring 	 : Imported Tile finish.Doors	 	 : Wooden doors with standard locking system.Windows	 : Powder coated aluminum glazed windows.Air Conditioning: for Master bed room & provision for other bedroomsTelevision: Television provision for master bedroom & the Living Area.Telephone System: Telephone outlets to Living Area and Master Bedroom.Carpark & Driveway: Individual reserved car parking for each resident","36,..IBC Road, Colombo (6)",3,2,"1,330 sqft"
240,Duplex Apartment For Luxury Living In Colombo 06,20 Jul  2:15 pm,"Colombo 6, Colombo","64,900,000",Construction completed and ready for occupation.,"- 36.IBC Rd, Colombo 06",5,4,"2,660 sqft"
241,Luxury Apartment - Colombo 6,20 Jul  1:42 pm,"Colombo 6, Colombo","21,200,000","OWN YOUR OWN HOME AT PEACEFUL LIVING HEART OF WELLAWATTA, BOOKING OPEN !!!!!!!!!!!!!!!!!! HURRY UP FOR YOUR BOOKING,SPECIAL DISCOUNT AVAILABLE ,,,,,,,,24 HRS SECURITY, FULLY LUXURY TYPE GYM, ROOFTOP, GENERATOR, FULLY LUXURY TYPE OF APARTMENT, INSTALLMENT PAYMENT METHOD, VISITORS LOBBY, TWO LIFT, CAR PARK,,,,,,, 2021 COMPLETION AND MORE,","WELLAWATTA , COLOMBO 6",2,2,900 sqft
242,Luxury Apartment In Colombo 06,20 Jul  1:38 pm,"Colombo 6, Colombo","26,320,000","OWN YOUR OWN HOME AT PEACEFUL LIVING HEART OF WELLAWATTA, BOOKING OPEN !!!!!!!!!!!!!!!!!! HURRY UP FOR YOUR BOOKING,SPECIAL DISCOUNT AVAILABLE ,,,,,,,,24 HRS SECURITY, FULLY LUXURY TYPE GYM, ROOFTOP, GENERATOR, FULLY LUXURY TYPE OF APARTMENT, INSTALLMENT PAYMENT METHOD, VISITORS LOBBY, TWO LIFT, CAR PARK,,,,,,, 2021 COMPLETION AND MORE,","WELLAWATTA , COLOMBO 6",3,2,"1,120 sqft"
243,Apartment for Sale in Rajagiriya,23 Jul  9:25 am,"Rajagiriya, Colombo","53,000,000",Fairway - Element ,Fairway Elements Buthgamuwa - Rajagiriya,3,2,"1,690 sqft"
244,Luxury Apartment In Dehiwela,20 Jul  1:31 pm,"Dehiwala, Colombo","21,500,000","HURRY UP DISCOUNT AVAILABLE !!!!!! 24 HRS SECURITY COMPLETION DATE 2020 DECEMBER,,,,,,,,,,,,FULLY INSTALLMENT PAYMENT METHOD, FULLY LUXURY TYPE OF APARTMENT, ROOFTOP, GENERATOR, VISITORS LOBBY, CAR PARK, TWO LIFT, MAID ROOM AND BATH AND MORE,,,CALL ,,,,,,,,,,,,,,,,,,,,,",DE ALWIS PLACE DEHIWELA,3,3,"1,440 sqft"
245,Luxury Apartment for Sale in Kawdana Dehiwala,12 Jul  5:06 pm,"Colombo 14, Colombo","26,000,000",-3 Bedrooms-2 Bathrooms-Maid Room attached Bathroom-Ac provided for master bedroom and provision for other rooms-kitchen with pantry -Spacious Living and Dining- Hot water geyser provided for bathrooms.-1 car parking slot-Roof terrace garden with panoramic views. And Ample space for function and recreation.-24hrs security -Backup generator.and more amenities.......,"Kawdana Road, Dehiwala.",3,3,"1,730 sqft"
246,Luxury Apartment for Sale | Dehiwala,17 Jul 10:31 am,"Dehiwala, Colombo","25,000,000","The IVY complex is yet another stylish and unique apartment complex by NEMRA, which comprises of 28 modishly designed 3 BEDROOM APARTMENTS stretched in 7 floors.","Malwatta Road, Dehiwela",3,2,"1,468 sqft"
247,Luxury Apartment In Dehiwela,20 Jul  1:10 pm,"Dehiwala, Colombo","22,500,000","HURRY UP DISCOUNT AVAILABLE !!!!!! 24 HRS SECURITY COMPLETION DATE 2019 DECEMBER,,,,,,,,,,,,FULLY INSTALLMENT PAYMENT METHOD, FULLY LUXURY TYPE OF APARTMENT, ROOFTOP, GENERATOR, VISITORS LOBBY, CAR PARK, TWO LIFT, DIRECT SEA VIEW,  AND MORE,,,CALL ,,,,,,,,,,,,,,,,,,,,,","PETERS LANE, DEHIWELA",3,3,"1,340 sqft"
248,2BR Apartment | Rajagiriya - Sky garden For Sale,20 Jul 12:50 pm,"Rajagiriya, Colombo","36,500,000",2 bedrooms and 2 bathrooms 1070 sqft Fully Furnished,Perera Mawatha,2,2,"1,070 sqft"
249,Mount Villa Apartment (86-1/A) -Mount Lavinia..,20 Jul 11:36 am,"Mount Lavinia, Colombo","21,900,000","This is the latest project on offer from Vesta Group. We are a company committed to provide the best that can be offered to our customers in every project have undertaken so Far. With the experiences of two already completed landmark project which complies with issuing deeds on time while offering an excellent quality to our delighted customers, as well as two more ongoing project, one of which is nearing completion, we are going to make another proud address for us at the Beach Road in Mount lavinia. Vesta Group is fully equipped with a vastly capable team that includes qualified and well experienced architects, engineers and many other professionals. The successful projects we have completed are testament to our experience and the quality of construction.LOCATION Just 50mtrs From Galle Road.Vesta Mount Villa focus on the people wants to live in land in an elegant and peaceful atmosphere side and regular visit to beach. It is about forty minutes’ drive to the Colombo city Centre, 1hrs drive to the Katunayake International airport, 10 minutes drives to Ratmalana airport. It is very close to most of the towns in & around Colombo & the suburbs, from this location.From here easy access to St. Thomas College, Girls high school, international hotel school, Hejaaz international school and many other schools and vocational training centers. Also near to the beach, restaurants, the railway station, supermarkets, shopping malls, banks, places of worship, the post office the Mount Lavinia hotel and several other resort hotels & restaurants in this area. Etc.Address 	      - 04, Beach Road, Mount Lavinia.Status 	                  - SaleProperty type         - Construction ApartmentCompletion  	      - Jan 2020Asking price           - 21.9 Million LKRSqft                        - 1270Deed                      - Clear TitleFloor	                  - 1st FloorBedrooms 	      - 03Bathrooms 	      - 02Servant room 	      - NoServant washroom - NoParking 	       - 01 ( on request additional slot – T&C apply)","(04), Beach RD, Mount Lavinia..",3,2,"1,270 sqft"
250,Homes Apartment Sale – Colombo 6 (124 - 4/C),20 Jul 11:27 am,"Colombo 6, Colombo","30,900,000","No.32, Vivekananda Road, Colombo.06 is constructed with 8 Residential Floors, comprising 32 units and with 02 levels Car parks","32,#, Vivekananda Rd,Col,*6*",3,2,"1,245 sqft"
251,Brand New Apartment - Col 6 (142-2/C),20 Jul 11:20 am,"Colombo 6, Colombo","31,900,000","Colombo, one of the fastest growing cities in the world has many amenities to enhance the residents’ life style and standard of living with plenty of facilities, entertainments and luxuries in every aspect. Just few minutes away from the heart of Colombo, hustle and bustle, still within the city limits, you can enjoy the relaxing life style with luxuries befitting the capital, growing standard at Vesta Residencies. At Vesta Residencies, you can enjoy the classic range in finishing, ample lighting and ventilation with elegant architectural design. From your private and spacious balconies, you can enjoy the amazing views of sunset in the Indian Ocean while security and privacy have been paramount for your peace of mind.Location.Hotels & Restaurants•	Sai Sea city Hotel•	Mirage Hotel Colombo•	Dinemore restaurant•	Yaal restaurant•	Sumanadisi Bakers – walking distanceMany Religious places •	Pillaiyar Kovil – walking distance•	So many Catholic churches Banks.•	NTB •	NDB•	Commercial Bank•	Sampath BankHospitals.•	Delmon HospitalAnd more retail shops in an easy access.Apartment SpecificationFlooring 	 : Imported Tile finish.Doors	 	 : Wooden doors with standard locking system.Windows	 : Powder coated aluminum glazed windows.Air Conditioning: for Master bed room & provision for other bedroomsTelevision: Television provision for master bedroom & the Living Area.Telephone System: Telephone outlets to Living Area and Master Bedroom.Carpark & Driveway: Individual reserved car parking for each resident","36.I.B'C R'd, Col. *06*",3,2,"1,330 sqft"
252,Apartment for Sale in - Maradana,20 Jul 10:46 am,"Colombo 10, Colombo","6,000,000",Apartment for Sale in Maradana==========================,"Sulahithapura, Colombo 10",2,1,500 sqft
253,Apartment for Sale - Rajagiriya,20 Jul  7:16 am,"Rajagiriya, Colombo","25,000,000",Located in a centralized location off Madinnagoda road and quick access to colombo2 bedroom apartment selling with furniture,2,2,"1,200 sqft",
254,Luxury Apartment for Sale Colombo 7,20 Jul  5:51 am,"Colombo 7, Colombo","54,000,000",Luxury apartment for sale 3 bedrooms 2 bathrooms servant room&bathroom sqft 1690 swimming pool gym immediately  sale price 540 lakh please no brokers,Torrington avenue Colombo 7,3,2,"1,690 sqft"
255,Kotahena 3 Bedroom Apartment,20 Jul  5:28 am,"Colombo 13, Colombo","16,500,000","1090 square feet 3 bedroom &2 bathroom Apartment available for sale. Have condominium approval, COC and Deed.Allocated parking facility available.","Kotahena, Colombo 13.",3,2,"1,090 sqft"
256,2 Bedroom Apartment for Sale in Hedges Court Colombo 1,19 Jul  5:16 pm,"Colombo 1, Colombo","30,000,000",2 Bedrooms1100 sqft on the 5th floor overlooking Colombo 2,2,2,"1,100 sqft",
257,Mount Lavinia Luxury Apartment,19 Jul  4:41 pm,"Mount Lavinia, Colombo","22,500,000",Floor No - 4th FloorUnit - A,"4,Beach RD, Mount Lavinia",3,2,"1,270 sqft"
258,Mount Lavinia Luxury Apartment,19 Jul  4:40 pm,"Mount Lavinia, Colombo","22,500,000",Floor No - 4th FloorUnit - A,"4,Beach RD, Mount Lavinia",3,2,"1,270 sqft"
259,Mount Lavinia Luxury Apartment,19 Jul  4:40 pm,"Mount Lavinia, Colombo","22,500,000",Floor No - 4th FloorUnit - A,"4,Beach RD, Mount Lavinia",3,2,"1,270 sqft"
260,Mount Lavinia Luxury Apartment,19 Jul  4:39 pm,"Mount Lavinia, Colombo","22,500,000",Floor No - 4th FloorUnit - A,"4,Beach RD, Mount Lavinia",3,2,"1,270 sqft"
261,Luxury Apartment in Mount Lavinia,19 Jul  4:39 pm,"Mount Lavinia, Colombo","22,500,000",Floor No - 4th FloorUnit - A,"4,Beach RD, Mount Lavinia",3,2,"1,270 sqft"
262,Mount Lavinia Luxury Apartment,19 Jul  4:38 pm,"Mount Lavinia, Colombo","22,500,000",Floor No - 4th FloorUnit - A,"4,Beach RD, Mount Lavinia",3,2,"1,270 sqft"
263,Mount Lavinia Luxury Apartment,19 Jul  4:38 pm,"Mount Lavinia, Colombo","22,500,000",Floor No - 4th FloorUnit - A,"4,Beach RD, Mount Lavinia",3,2,"1,270 sqft"
264,Apartment for Sale - Ethulkotte (1065 B),19 Jul  4:33 pm,"Kotte, Colombo","38,000,000",Three bedrooms with two bathrooms (one attached and one common bathrooms)1472 square feet,ETHULKOTTE,3,2,"1,472 sqft"
265,4 BR Apartment for Sale - Wellawatte,19 Jul  4:17 pm,"Colombo 6, Colombo","49,125,000",New Apartment For Sale - Wellawatte-Ongoing Project--24 Interest Free Installments--Completion December 2021- ,Colombo 06,4,4,"1,965 sqft"
266,Apartment For Sale In Colombo 8 (1015B),19 Jul  4:10 pm,"Colombo 8, Colombo","30,000,000",Three bedrooms with two bathrooms(one attached and one common bathroom)1350 square feet  ,CLOSE TO BORELLA JUNCTION,3,2,"1,350 sqft"
267,Mount Villa Apartment - Near to St.Thomas College (85-1/A),19 Jul  4:01 pm,"Mount Lavinia, Colombo","21,900,000",*****************************************************************Call Now*****************************************************************•	     Only 5 Units are Available ,"*4*,Beach R'd,Mt.lavinia.",3,2,"1,270 sqft"
268,Luxury Living Apartment For Sale in Mount Lavinia,19 Jul  3:52 pm,"Mount Lavinia, Colombo","25,900,000",Floor - 1st FloorUnit  - C•	Spacious Modern Living***,"04,Beach Road, Mount Lavinia",3,2,"1,485 sqft"
269,Mount Lavinia Luxury Living Apartment,19 Jul  3:50 pm,"Mount Lavinia, Colombo","25,900,000",Floor - 1st FloorUnit  - C•	Spacious Modern Living***,"04,Beach Road, Mount Lavinia",3,2,"1,485 sqft"
270,Mount Lavinia Luxury Living Apartment,19 Jul  3:50 pm,"Mount Lavinia, Colombo","25,900,000",Floor - 1st FloorUnit  - C•	Spacious Modern Living***,"04,Beach Road, Mount Lavinia",3,2,"1,485 sqft"
271,Mount Lavinia Luxury Apartment - Mt.Lavinia,19 Jul  3:48 pm,"Mount Lavinia, Colombo","25,900,000",Floor - 1st FloorUnit  - C•	Spacious Modern Living***,"04,Beach Road, Mount Lavinia",3,2,"1,485 sqft"
272,3 Bedroom Wattala Apartment, 8 Jul  9:11 am,"Dehiwala, Colombo","20,000,000",Nemra III - Wattala  | 3 Bedroom Luxury Apartment ,"St.Anthony's Road, off old Negombo Road, Wattala",3,2,"1,400 sqft"
273,Luxury Apartment for Sale | Dehiwala,17 Jul 10:31 am,"Dehiwala, Colombo","25,000,000","The IVY complex is yet another stylish and unique apartment complex by NEMRA, which comprises of 28 modishly designed 3 BEDROOM APARTMENTS stretched in 7 floors.","Malwatta Road, Dehiwela",3,2,"1,468 sqft"
274,Mount Lavinia Luxury Living Apartment,19 Jul  3:48 pm,"Mount Lavinia, Colombo","25,900,000",Floor - 1st FloorUnit  - C•	Spacious Modern Living***,"04,Beach Road, Mount Lavinia",3,2,"1,485 sqft"
275,Mount Lavinia Luxury Living Apartment,19 Jul  3:47 pm,"Mount Lavinia, Colombo","25,900,000",Floor - 1st FloorUnit  - C•	Spacious Modern Living***,"04,Beach Road, Mount Lavinia",3,2,"1,485 sqft"
276,"Luxury Apartment in Mount Lavinia,",19 Jul  3:01 pm,"Mount Lavinia, Colombo","21,900,000",Floor No - 1st FloorUnit No   - A•	Supreme Residences for a Modern Lifestyle.***,"4,Beach RD, Mount Lavinia",3,2,"1,270 sqft"
277,"Mount Lavinia, Luxury Apartment.3 BD + 2BT",19 Jul  3:01 pm,"Mount Lavinia, Colombo","21,900,000",Floor No - 1st FloorUnit No   - A•	Supreme Residences for a Modern Lifestyle.***,"4,Beach RD, Mount Lavinia",3,2,"1,270 sqft"
278,"Mount Lavinia, Luxury Apartment.3 BD + 2BT",19 Jul  3:01 pm,"Mount Lavinia, Colombo","21,900,000",Floor No - 1st FloorUnit No   - A•	Supreme Residences for a Modern Lifestyle.***,"4,Beach RD, Mount Lavinia",3,2,"1,270 sqft"
279,Luxury Apartment 3 BD + 2BT for sale in Mount Lavinia,19 Jul  2:59 pm,"Mount Lavinia, Colombo","21,900,000",Floor No - 1st FloorUnit No   - A•	Supreme Residences for a Modern Lifestyle.***,"4,Beach RD, Mount Lavinia",3,2,"1,270 sqft"
280,Luxury Living - Colombo 6,19 Jul  2:54 pm,"Colombo 6, Colombo","31,900,000",Floor   No - 2nd FloorUnit          - D•	Stunning. Unique. And Very Upscale****,"32 Vivekananda Road, Col 6",3,2,"1,315 sqft"
281,Spacious Apartment For Sale - Wellawatte 1625Sqft,19 Jul  2:53 pm,"Colombo 6, Colombo","40,625,000",New Apartment For Sale - Wellawatte-Ongoing Project--24 Interest Free Installments--Completion December 2021- ,wellawatte,3,3,"1,625 sqft"
282,Brand New Project - 3 Beds Apartment W.A Silva Mw Colombo 06,19 Jul  6:36 pm,"Colombo 6, Colombo","37,500,000",New Apartment For Sale - Wellawatte-Ongoing Project--24 Interest Free Installments--Completion December 2021- ,"W.A Silva Mw , Colombo - 06",3,3,"1,500 sqft"
283,Colombo 6 Luxury Apartment with 3BR,19 Jul  2:34 pm,"Colombo 6, Colombo","31,900,000",Floor - 2nd FloorUnit   - D •	Spectacular Views in Every Direction. ***,"No 32,Vivekananda Road, Col 06.",3,2,"1,315 sqft"
284,1st Floor Brand New Apartment for Sale - Colombo 06,19 Jul  2:32 pm,"Colombo 6, Colombo","35,000,000",Fully furnished beautiful apartment for sale in the heart of Wellawatte with a panoramic view of the city,250 Meters to Galle Road to Colombo 6,3,3,"1,650 sqft"
285,Luxury Apartment in Colombo 6,19 Jul  3:58 pm,"Colombo 6, Colombo","31,500,000","Floor - 3rd FloorUnit  - C•	Head-turning Style, Extraordinary Location ***","32,vivekananda Road, Colombo 06",3,2,"1,245 sqft"
286,Colombo 6 Apartment with 3 BD +2 BT,19 Jul  2:19 pm,"Colombo 6, Colombo","31,900,000","Floor - 5th FloorUnit   - C-- •	At Last, This Is What You’ve Been Searching For --","36,IBC Road,Colombo 06",3,2,"1,330 sqft"
287,Colombo 6 Residencies,19 Jul  3:59 pm,"Colombo 6, Colombo","31,900,000",Floor - 2nd FloorUnit  - C**** •	Paradise at the Point! *****Wall tiledNon slippery floor tilesWaterproof door Provision for hot water geyserInternational standard sanitary wares and fittings,"No 36, IBC RD,Colombo 6.",3,2,"1,330 sqft"
288,Colombo 6 Residencies,19 Jul  2:49 pm,"Colombo 6, Colombo","31,900,000",Floor - 2nd FloorUnit  - C**** •	Paradise at the Point! *****Wall tiledNon slippery floor tilesWaterproof door Provision for hot water geyserInternational standard sanitary wares and fittings,"No 36, IBC RD,Colombo 6.",3,2,"1,330 sqft"
289,Colombo 6 Luxury Apartment 3 Bed Rooms & 2 Bath,19 Jul  2:46 pm,"Colombo 6, Colombo","31,900,000","Floor - 2nd FloorUnit  - C*** Our strengths lie in our ability to deliver beyond expectations, raise the bar and leave our unparalleled legacy behind****","No 36,IBC Road, Colombo 06",3,2,"1,330 sqft"
290,Luxury Apartment for Sale - Colombo 06,19 Jul  3:58 pm,"Colombo 6, Colombo","33,900,000","Floor - 2nd FloorUnit  - A*** With multiple choices offered in location and apartment types, Vesta Properties is sure to give you a home you never thought conceivable ***","36,IBC Road, Colombo 06",3,2,"1,425 sqft"
