,0,1,2,3,4,5,6,7,8
72,2 Bed Room Apartment (APT00495) - Dehiwala,19 Jul 10:06 am,"Dehiwala, Colombo","85,000","Address -winser avanue*Access - Galle road*Rent - 85000*Sqft - 1000*Floor- *Bedrooms -2*Bathrooms - 2*Servant Room - no*Servant Bathroom - no*Property type - Apartment*Dedicated Entertainment Space for Children/Family on Roof Top.*Surrounded by food,restaurants,markets,cloth shops,jeweller shops,banks,foreign currency exchange centers,cinema theaters,mosques,medical clinics & fashion houses. *Refundable Deposit - 1 Month *Advance - 6 Month*Facilities - Parking , Lift , Generator, Hot water,24/h",winser avanue,2,2,"1,000 sqft"
73,Apartment for Rent in Dehiwela, 3 Jul 11:22 am,"Dehiwala, Colombo","80,000","*** NO BROKERS*** Unfurnished Apartment For Rent.         *** with Furniture          - 125000         *** without furniture      -  80000*** 3 Bed Rooms ( 2 air-condition )*** 2 Bath Rooms ( 1 attached, 1 common bathroom )*** 24 hours Security service*** One Vehicle parking*** Walking Distance from Galle road*** Easy access from Marine drive*** Nearby Resturants, Supermarkets Schools, etc...*** Prefer for Locals and Maldivians*** 4 Month refundable deposit*** HALF MONTH AGENT FEE",Dehiwela - Ebenizer place,3,2,"1,150 sqft"
74,3 Room Apartment for Long Stay in Dehiwela(00485),19 Jul 10:07 am,"Dehiwala, Colombo","105,000","THREE BEDROOM APARTMENT DEHIWALA PETERSON LANE Address: - Northpole Residences, Peterson LaneThis spacious beautiful sea view apartment is located very close to the beach in Peterson Lane, Dehiwela. Its 500 meters from Galle Rd and the Dehiwala Zoo is just 10mins Drive.This modern and spacious apartment consists of 3 Rooms with one attached and one common bathroom, has a large living and dining area, and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided------------------------------------------------------------------------------------■ Three Bedroom Apartment. ■ Living and Dining Area. Fully Air conditioned.	■ 24 Hours Security and Parking.	■ Long Term- Rs 105,000+Bill------------------------------------------------------------------------------------Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, COlombo 4.",50 D Peters Lane Dehiwala,3,2,"1,250 sqft"
75,Apartment for rent in Dehiwela, 3 Jul 11:06 am,"Dehiwala, Colombo","90,000","*** NO BROKERS*** Unfurnished Apartment For Rent.*** 3 Bed Rooms ( 3 air-condition )*** 3 Bath Rooms ( 1 attached, 1 common bathroom )*** 24 hours Security service*** One Vehicle parking*** Walking Distance from Galle road*** Easy access from Marine drive*** Nearby Resturants, Supermarkets Schools, etc...*** 6 Month refundable deposit ( negotiable )*** HALF MONTH AGENT FEE",Dehiwela - Ebenizer place,3,2,"1,200 sqft"
76,Apartment for Rent in Dehiwala, 3 Jul 10:28 am,"Dehiwala, Colombo","80,000","*** NO BROKERS*** Unfurnished Apartment For Rent.*** 3 Bed Rooms ( Master bedroom air-conditioned )*** 3 Bath Rooms ( 1 attached, 1 common, 1 Servent bathroom )*** 24 hours Security service*** One Vehicle parking*** Walking Distance from Galle road*** Easy access from Marine drive*** Nearby Resturants, Supermarkets Schools, etc...*** Prefer for Maldivians*** 4 Month refundable deposit*** HALF MONTH AGENT FEE",Cample place,3,3,"1,290 sqft"
77,Fully Furnished Apartment for Rent - Dehiwala, 2 Jul 11:54 pm,"Dehiwala, Colombo","110,000","Dehiwala junction 4 attached bathrooms 3rd floor out of 4 floors With furniture 3 years old apartment Fully tiled floor, A/C and hot water system Servant bedroom and servant bathroom Garage and parking available3 months advance ",4,4,"2,500 sqft",
78,Brand new Apartmet for Rent - Kalubowila, 2 Jul 11:47 pm,"Dehiwala, Colombo","55,000","De Silva Road, Kalubowila 1st floor out of 2 floors Fully tiled floor and Hot water system No parking facility Only for Maldivians 4 months advance ",3,2,"1,300 sqft",
79,Furnished Apartment for Rent Dehiwala, 2 Jul 12:08 pm,"Dehiwala, Colombo","75,000",♤Fully Furnished Apartment For Rent ☆3 Bed Rooms.☆2 Bath Rooms.☆24rs Sequrity.🚘1 Parking.,Dehiwala,3,2,"1,200 sqft"
80,Furnished Apartment For Rent Dehiwala, 2 Jul 11:22 am,"Dehiwala, Colombo","95,000",♤Fully Furnished Fully Air Condition   Apartment For Rent.☆3 Bed Rooms.☆1 Attach 1 Common 1 Servant's Bath     Rooms.☆Hot Water.☆Belcony.☆Kitchen With Pantry.☆24rs Sequrity.🚘1 Parking.🚶Walking Distance To Galle Road.,Dehiwala,3,3,"1,150 sqft"
81,Furnished Apartment Rent Dehiwala, 2 Jul 10:19 am,"Dehiwala, Colombo","90,000","♤Fully Furnished Apartment For Rent    in Dehiwala.☆3 Bed Rooms ☆2 Bath Rooms.☆1 A/C,Hot Water.☆24rs Sequrity.🚘 Parking.☛Available From 10th July.",Dehiwala,3,2,"1,150 sqft"
82,Apartment for Rent in Dehiwala, 1 Jul 11:59 am,"Dehiwala, Colombo","45,000",First Floor Apartment Fully Tiled with Hall Balcony Car Parking  Close to Food City and other shops. Other Facilities.,"Kawdana Road, Dehiwala",2,2,700 sqft
83,2Bedroom Apartment in Dehiwala,30 Jun  9:47 pm,"Dehiwala, Colombo","45,000","Luxury apartment for rent one and two bedroom, suitable for families",1,2,"1,100 sqft",
84,Luxury Fully Furnished Brand New Apartment for Rent in Dehiwala,30 Jun  4:07 pm,"Dehiwala, Colombo","150,000",luxury fully furnished brand new apartment for rent in dehiwala,"dehiwala seaside ,near to william junction",3,2,"1,300 sqft"
85,3 Bedroom Apartment - Dehiwala, 2 Jul  5:03 pm,"Dehiwala, Colombo","65,000",3 bedroom apartment for rent at peters lane dehiwala one bedroom with ac hot water security with lift car park 5 months,3,2,"1,000 sqft",
86,2 Bedroom Apartment For Rent In Dehiwela,29 Jun 10:58 pm,"Dehiwala, Colombo","55,000",Dehiwala firline road 2 bedroom 2 bathroom lift car park apartment for rent only prefers for Tamils couple 6 months advanced Not negotiable,2,2,890 sqft,
87,Apartment for Rent Working Girls Dehiwala,29 Jun 10:51 pm,"Dehiwala, Colombo","30,000","Apartment situated in the heart of dehiwala with supermarkets, train station, pharmacies, post office healthcare centres at close proximity.",3,2,"1,000 sqft",
88,Apartment Furnished for Rent Dehiwala,29 Jun  9:20 am,"Dehiwala, Colombo","75,000","FOR MALDIVENS ONLY.300M TO KALUBOWILA HOSPITALALL OTHER FACILITIES AT WALKING DISTANCE.ONLY 3 BLOCKS TOP FLOOR AVAILABLE.NO LIFT, PARKING AVAILABLE.ALL ROOMS WITH ATTACHED WASHROOMS.LARGE ROOMS CAN ACCOMODATED 2 BEDS IN EACH ROOM. ALREADY FURNISHED.RS. 75.000/= PER MONTH, WITH 1 MONTH ADVANCE.AGENTS FEE 1 MONTH RENT.GENUINE TENNANTS ONLY ,.NO BROKERSGIVING FOR MALDIVE NATIONAL ONLY.OTHER 2 BLOCKS OCCUPIED BY MALDIVENS.",3,3,"2,500 sqft",
89,F Furnished Apartment Rent Dehiwala, 8 Jul  6:00 pm,"Dehiwala, Colombo","75,000","Fully Furnished Apartment Rent in Dehiwala 2 bedrooms 2 bathrooms Rent Rs, 75,000/ per month make and earlier appointment.",Dehiwala,2,2,"1,000 sqft"
90,3 Room Apartment for Long Stay in Dehiwela(00290),19 Jul 10:22 am,"Dehiwala, Colombo","105,000","THREE BEDROOM APARTMENT DEHIWALA PETERSON LANE Address: - Northpole Residences, Peterson LaneThis spacious beautiful sea view apartment is located very close to the beach in Peterson Lane, Dehiwela. Its 500 meters from Galle Rd and the Dehiwala Zoo is just 10mins Drive.This modern and spacious apartment consists of 3 Rooms with one attached and one common bathroom, has a large living and dining area, and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided------------------------------------------------------------------------------------■ Three Bedroom Apartment. ■ Living and Dining Area. Fully Air conditioned.	■ 24 Hours Security and Parking.	■ Long Term- Rs 105,000+Bill------------------------------------------------------------------------------------Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, COlombo 4.",50 D Peters Lane Dehiwala,3,2,"1,250 sqft"
91,3 Bedroom apartment @Bran new dehiwala,26 Jun  7:16 pm,"Dehiwala, Colombo","135,000",Brand New Apartment 3 Bedroom &3 Bathroom Servent room &bathroomWith out Furnitiure,3,3,"1,600 sqft",
92,Brand new House for Rent - Kalubowila,26 Jun 10:14 am,"Dehiwala, Colombo","90,000","Temple Road, Kalubowila1st floor out of 3 floors Fully tiled and A/C All the bathrooms are attached Parking available 4 months advance",4,4,"2,000 sqft",
93,3 Bedroom Apartment Attached Toilet Dehiwala,26 Jun  8:24 am,"Dehiwala, Colombo","175,000",Brand New Apartment 3 Bedroom 3 attched bathroom Fully air condition Parking Fifi Fully furnished apartment Close to galle Rd Close to dehiwala Gateway international school,3,3,"1,475 sqft",
94,4 Bedroom Furnished Apartment for Rent in Dehiwala.,26 Jun  2:03 am,"Dehiwala, Colombo","165,000",STRICTLY NO BROKERS OR AGENTS.,"PETERS LANE,DEHIWALA.",4,3,"2,100 sqft"
95,3 Room Apartment for Long Stay in Dehiwela(00227),19 Jul 10:26 am,"Dehiwala, Colombo","105,000","HREE BEDROOM APARTMENT DEHIWALA PETERSON LANE Address: - Northpole Residences, Peterson LaneThis spacious beautiful sea view apartment is located very close to the beach in Peterson Lane, Dehiwela. Its 500 meters from Galle Rd and the Dehiwala Zoo is just 10mins Drive.This modern and spacious apartment consists of 3 Rooms with one attached and one common bathroom, has a large living and dining area, and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided------------------------------------------------------------------------------------■ Three Bedroom Apartment. ■ Living and Dining Area. Fully Air conditioned.	■ 24 Hours Security and Parking.	■ Long Term- Rs 105,000+Bill------------------------------------------------------------------------------------Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, COlombo 4.",50 D Peters Lane Dehiwala,3,2,"1,250 sqft"
96,3 Room Apartment for Long Stay in Dehiwela(00226),19 Jul 10:26 am,"Dehiwala, Colombo","105,000","THREE BEDROOM APARTMENT DEHIWALA PETERSON LANE Address: - Northpole Residences, Peterson LaneThis spacious beautiful sea view apartment is located very close to the beach in Peterson Lane, Dehiwela. Its 500 meters from Galle Rd and the Dehiwala Zoo is just 10mins Drive.This modern and spacious apartment consists of 3 Rooms with one attached and one common bathroom, has a large living and dining area, and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided------------------------------------------------------------------------------------■ Three Bedroom Apartment. ■ Living and Dining Area. Fully Air conditioned.	■ 24 Hours Security and Parking.	■ Long Term- Rs 105,000+Bill------------------------------------------------------------------------------------Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, COlombo 4.",50 D Peters Lane Dehiwala,3,2,"1,200 sqft"
97,Apartment For Rent in Dehiwala,25 Jun  9:08 am,"Dehiwala, Colombo","110,000",♤Un Furnished Apartment For Rent ☆3 Bed Rooms(2 A/C)☆2 Bath Rooms.☆24rs Sequrity.☆1 Parking.☛Close To Galle Road/Willam     Gunction)☛Easy Execs To Marine Drive    /Colombo 6,Dehiwala,3,2,"1,500 sqft"
98,Apartment For Rent in Dehiwala,24 Jun  4:56 pm,"Dehiwala, Colombo","50,000",♤Un Furnished Apartment For Rent ☆2 Bed Rooms.☆1 Bath Room.☆24rs Sequrity.☆1 Parking Area.☛Easy Execs To Galle Road/Marine     Drive.,Dehiwala,2,1,800 sqft
99,Apartment For Rent in Dehiwala, 2 Jul  2:38 pm,"Dehiwala, Colombo","60,000",♤Un Furnished Apartment For Rent ☆2 Bed Rooms.☆1 Attach 1 Common Bath Rooms.☆Servant's Room and Bath Room.☆Kitchen With Pantry.☆Belcony.☆24rs Sequrity.☆1 Parking.☛Easy Execs To Galle Road/Marine     Drive.,Off Galle Road Dehiwala,2,2,"1,000 sqft"
100,Apartment For Rent in Dehiwala,24 Jun  2:42 pm,"Dehiwala, Colombo","75,000","♤Brand New Luxury Apartment For    Rent.☆2 Bed Rooms.☆2 Bath Rooms.☆A/C,Hot Water.☆24rs Sequrity.🚘1 Parking.🏊Swimming Pool and Gym Available.",Dehiwala,2,2,"1,100 sqft"
101,Havelock City - 2 bedroom Apartment for rent.,24 Jun  2:42 pm,"Dehiwala, Colombo","270,000",2 Bedroom Semi-Furnished,Havelock City Colombo,2,2,"1,300 sqft"
102,Fully Furnished Luxury Apartment in - Dehiwala,24 Jun 10:40 pm,"Dehiwala, Colombo","110,000","Spacious Fully Furnished Apartment Available for Long Term Rent.Includes a Verandah, Living and Dining Area and Kitchen with 3 Bedrooms and 2 Bathrooms( 1 Attached and 1 Common). Fully Furnished and Fully Equipped with All Amenities: A.C, Hot water and generator connected.Access to A Spacious and Calming Roof Terrace Also Available.Ideal for A Small Family or Couple.","School Avenue, off Alwis Avenue, Hospital Road",3,2,"1,350 sqft"
103,3 Room Apartment for Long Stay in Dehiwela(00210),19 Jul 10:26 am,"Dehiwala, Colombo","105,000","HREE BEDROOM APARTMENT DEHIWALA PETERSON LANE Address: - Northpole Residences, Peterson LaneThis spacious beautiful sea view apartment is located very close to the beach in Peterson Lane, Dehiwela. Its 500 meters from Galle Rd and the Dehiwala Zoo is just 10mins Drive.This modern and spacious apartment consists of 3 Rooms with one attached and one common bathroom, has a large living and dining area, and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided------------------------------------------------------------------------------------■ Three Bedroom Apartment. ■ Living and Dining Area. Fully Air conditioned.	■ 24 Hours Security and Parking.	■ Long Term- Rs 105,000+Bill------------------------------------------------------------------------------------Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, COlombo 4.",50 D Peters Lane Dehiwala,3,2,"1,200 sqft"
104,3 Room Apartment for Long Stay in Dehiwela(00209),19 Jul 10:26 am,"Dehiwala, Colombo","105,000","HREE BEDROOM APARTMENT DEHIWALA PETERSON LANE Address: - Northpole Residences, Peterson LaneThis spacious beautiful sea view apartment is located very close to the beach in Peterson Lane, Dehiwela. Its 500 meters from Galle Rd and the Dehiwala Zoo is just 10mins Drive.This modern and spacious apartment consists of 3 Rooms with one attached and one common bathroom, has a large living and dining area, and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided------------------------------------------------------------------------------------■ Three Bedroom Apartment. ■ Living and Dining Area. Fully Air conditioned.		■ 24 Hours Security and Parking.	■ Long Term- Rs 105,000+Bill------------------------------------------------------------------------------------Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, COlombo 4.",50 D Peters Lane Dehiwala,3,2,"1,200 sqft"
105,2 Nd Floor Brand New Apartment for Rent in - Dehiwala,24 Jun 10:02 am,"Dehiwala, Colombo","80,000",Ideal for Maldivians4room 3 Bathroom2 Nd FloorFully Tiled Close to Galle Rd and Alethea  International,4,3,"1,500 sqft",
106,3 BHK New Apartment For Rent - Dehiwala,24 Jun  8:53 am,"Dehiwala, Colombo","178,000",Fully furnished apartment Fully air condition Parking Fifi Close to dehiwala Gateway international school 3 Bedroom @3 attched Bathroom,3,3,"1,475 sqft",
107,Apartment for Rent Kalubowila,24 Jun 11:45 am,"Dehiwala, Colombo","75,000","3 bed rooms 3 attached bathrooms.big living area, dining area, kitchen with pantry.fully furnished.ground and 3rd floor available.each floor same.maser bed room air conditioned.seperate water and electricity.very Close to hospital road,saranankara Road,pamankada, wellawatta, Kohuwala and supermarkets,international schools,banks and all lifestyle facilities.6 months advance.half month agent fee.call more information.","Sri Maha Vihara Road,kalubowila",3,3,"2,200 sqft"
108,3 Room Apartment for Long Stay in Dehiwela(00193),19 Jul 10:29 am,"Dehiwala, Colombo","135,000","HREE BEDROOM APARTMENT DEHIWALA PETERSON LANE Address: - Northpole Residences, Peterson LaneThis spacious beautiful sea view apartment is located very close to the beach in Peterson Lane, Dehiwela. Its 500 meters from Galle Rd and the Dehiwala Zoo is just 10mins Drive.This modern and spacious apartment consists of 3 Rooms with one attached and one common bathroom, has a large living and dining area, and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided------------------------------------------------------------------------------------■ Three Bedroom Apartment. ■ Living and Dining Area. Fully Air conditioned.	■ Free Wi-Fi, Gas, Water and International TV Channels.	■ 24 Hours Security and Parking.	■ Electricity Rs. 50 per unit.	■ Long Term- Rs 135,000+Bill------------------------------------------------------------------------------------Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, COlombo 4.",50 D Peters Lane Dehiwala,3,2,"1,200 sqft"
109,4 Bedroom Furnished Apartment for Rent at Dehiwala,23 Jun 11:06 am,"Dehiwala, Colombo","65,000",4 bedrooms3 bathrooms (2 attached)FurnishedAll rooms have balconiesKitchenLiving areaDining areaStore area3rd floorSeparate bills,"Inner Fairline Road, Dehiwala",4,3,"1,800 sqft"
110,Furnished Apartment for Rent at Dehiwala,27 Jun  8:05 am,"Dehiwala, Colombo","60,000","3 Bedroom furnished aprtment at Sri Maha Bodhi Road, Dehiwala in highly residential area with large garden. peaceful surrounding, ","Sri Maha Bodhi Road, Dehiwala",3,2,"1,500 sqft"
111,Apartment for Rent Dehiwela,23 Jun  7:48 am,"Dehiwala, Colombo","65,000","# Dehiwela. An apartment unit in Star Residencies, 1st floor, Un-furnished, 1200sq.ft., 3 bedrooms, 2 washrooms, kitchen, hall, lift and Parking available for rent. Rs.65,000. Previously Occupied by Maldivian family. 6 months advance. Call or text#39, Inner Fairline Road, Dehiwela.","39, Inner Fairline Road, Dehiwela",3,2,"1,150 sqft"
112,Ground floor for rent Dehiwala,22 Jun  3:50 pm,"Dehiwala, Colombo","65,000","Dehiwala Hill street (Quarry Road)Newly built apartment ground floor with separate water, electricity.",2,2,"1,000 sqft",
113,3 Room Apartment for Short and Long Stay in Dehiwela(00154),19 Jul 10:31 am,"Dehiwala, Colombo","135,000","HREE BEDROOM APARTMENT DEHIWALA PETERSON LANE Address: - Northpole Residences, Peterson LaneThis spacious beautiful sea view apartment is located very close to the beach in Peterson Lane, Dehiwela. Its 500 meters from Galle Rd and the Dehiwala Zoo is just 10mins Drive.This modern and spacious apartment consists of 3 Rooms with one attached and one common bathroom, has a large living and dining area, and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided------------------------------------------------------------------------------------■ Three Bedroom Apartment. ■ Living and Dining Area. Fully Air conditioned.	■ Free Wi-Fi, Gas, Water and International TV Channels.	■ 24 Hours Security and Parking.	■ Electricity Rs. 50 per unit.	■ Rs.6500+ Electricity per Day. ■ Long Term- Rs 135,000+Bill------------------------------------------------------------------------------------Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, COlombo 4.",50 D Peters Lane Dehiwala,3,2,"1,200 sqft"
114,3 Room Apartment for Short and Long Stay in Dehiwela(00129),19 Jul 10:33 am,"Dehiwala, Colombo","135,000","THREE BEDROOM APARTMENT DEHIWALA PETERSON LANE Address: - Northpole Residences, Peterson LaneThis spacious beautiful sea view apartment is located very close to the beach in Peterson Lane, Dehiwela. Its 500 meters from Galle Rd and the Dehiwala Zoo is just 10mins Drive.This modern and spacious apartment consists of 3 Rooms with one attached and one common bathroom, has a large living and dining area, and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided------------------------------------------------------------------------------------■ Three Bedroom Apartment. ■ Living and Dining Area. Fully Air conditioned.	■ Free Wi-Fi, Gas, Water and International TV Channels.	■ 24 Hours Security and Parking.	■ Electricity Rs. 50 per unit.	■ Rs.6500+ Electricity per Day. ■ Long Term- Rs 135,000+Bill------------------------------------------------------------------------------------Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, COlombo 4.",50 D Peters Lane Dehiwala,3,2,"1,250 sqft"
115,3 BHK Brand New Apartment Close to Gateway International School,24 Jun  8:10 am,"Dehiwala, Colombo","178,000",Fully furnished apartment Fully air condition Parking Fifi 24 hours security 3 BHK with attched Bathroom Brand New Apartment,3,3,"1,475 sqft",
116,Brand new Apartment for Rent - Kalubowila,21 Jun 11:09 pm,"Dehiwala, Colombo","70,000","Saranankara Road, Kalubowila, Dehiwala Ground floor out of 2 floors 3 attached bathrooms Fully tiled A/CHot water system Parking space available Near to Hejaaz Internation School 5 months advance",3,3,"1,800 sqft",
117,Three Bedroom @Bran New luxury apartment dehiwala,24 Jun  8:10 am,"Dehiwala, Colombo","179,000",Fully furnished apartment Fully air condition Parking Fifi All kitchen equipment 24 hours security Close to Gateway international school dehiwala,3,3,"1,475 sqft",
118,3 Bed room fully furnished Luxury apartment for rent in Dehiwala,21 Jun 12:30 pm,"Dehiwala, Colombo","125,000","3 Bed room fully furnished Luxury apartment for rent in  DehiwalaRent : Rs 125,000 per monthAdvance : NegotiableBrand new Fully furnished1550sq feet3 Bed Room1 attached bath room1 common bath roomServant room & bathroomTwo lifts24 hr securitySwimming poolGymHighest floorAC and Sea view High quality furniture & fixturesClose to beach Rent : Rs 125,000 per monthAdvance : Negotiable",Dehiwala,3,3,"1,550 sqft"
119,Furnished Apartment for Rent Dehiwala,20 Jun 10:49 am,"Dehiwala, Colombo","65,000","♤Fully Furnished Apartment For Rent ☆3rd Floor No Lift.☆3 Bed Rooms With Attach Bath    Rooms.☆A/C,Hot Water.🚘No Parking.👍Prefer For Maldivens.",Kawdana Road Dehiwala,3,3,"1,400 sqft"
120,Furnished Apartment Rent Dehiwala,20 Jun  8:59 am,"Dehiwala, Colombo","115,000","♤Fully Furnished Apartment For Rent ☆3 Bed Rooms.☆2 Bath Rooms.☆A/C,Hot Water.☆24rs Sequrity.🚘1 Parking.🚶Walking Distance To Galle Road    /Supermarket.",Off Galle Road Dehiwala,3,2,"1,200 sqft"
121,Furnished Apartment Rent Dehiwala,20 Jun  8:34 am,"Dehiwala, Colombo","135,000","♤Fully Furnished Apartment For Rent ☆3 Bed Rooms.☆2 Bath Rooms.☆A/C,Hot Water.☆24rs Sequrity.🚘1 Parking.🚶Walking Distance To Galle Road.",Off Galle Road Dehiwala,3,2,"1,360 sqft"
122,Furnished Apartment Rent Dehiwala,20 Jun  8:24 am,"Dehiwala, Colombo","115,000",♤Fully Furnished Apartment For Rent ☆3 Bed Rooms(2 With A/C)☆2 Bath Rooms.☆Hot Water.☆Belcony.☆24rs Sequrity.🚘1 Parking.🚶Walking Distance To Galle Road    /Supermarket.,Off Galle Road Dehiwala,3,2,"1,200 sqft"
123,3 Bhk Brand New Apartment Close To Gateway International School Dehiwela,20 Jul 11:19 am,"Dehiwala, Colombo","173,000",Fully furnished apartment Fully air condition Parking 24 hours security Fifi 3 Bedroom 3 attched bathroom Very Brand New Apartment,3,3,"1,475 sqft",
124,3 Bedroom Attched Brand New Apartment Dehiwala,19 Jul  8:52 pm,"Dehiwala, Colombo","175,000",Fully furnished apartment Fully air condition Parking Free fifi All kitchen equipment Brand new apartment 3 Bedroom &3 attched,3,3,"1,475 sqft",
125,2 Bed Roomed Luxury Brand New Apartment for Rent - Dehiwala,19 Jun  3:31 pm,"Dehiwala, Colombo","80,000",2 Bed roomed luxury brand new apartment for RENT- Dehiwala,Dehiwala,2,2,"1,100 sqft"
126,Brand new Apartment for Rent - Dehiwala,19 Jun  3:33 am,"Dehiwala, Colombo","55,000","Kawdana Road, Dehiwala 2d floor out of 2 floors Fully tiled A/CHot water system Parking space available 2 attached batheooms 4 months advance",2,2,900 sqft,
127,Brand new Apartment for Rent - Kalubowila,19 Jun  2:14 am,"Dehiwala, Colombo","80,000","Nedimala, Dehiwala 1st floor out of 2 floors 3 attached bathrooms Fully tiled A/C Hot water system Parking space 4 months advance",3,3,"2,000 sqft",
128,Apartment for Rent in - Dehiwala,18 Jun  2:47 pm,"Dehiwala, Colombo","65,000",♤Sea View Un Furnished Apartment    For Rent:☆3 Bed Rooms.☆1 Attach 1 Common 1 Servant's Bath     Rooms.☆Kitchen With Pantry.☆Belcony.☆Hot Water.☆24rs Sequrity.🚘1 Parking.🚶Walking Distance To Galle Road.,Dehiwala,3,3,"1,150 sqft"
129,3 Bed Rooms Apartment for Rent - Dehiwala, 4 Jul  1:55 pm,"Dehiwala, Colombo","125,000","Nearly new 1552sq ft luxury apartment with new furniture in Inner Fairline Road, Dehiwala (Between Galle Road & Marine Drive, 500m to the Dehiwala town, station,banks). Located in fourth floor with sea views from the balcony.","24, Fairline Residencies, Inner Fairline Road, Dehiwala",3,2,"1,552 sqft"
130,Brand New luxury apartment 3 BHK Dehiwala,24 Jun  8:10 am,"Dehiwala, Colombo","160,000",Fully furnished apartment Fully air condition Parking Fifi All kitchen equipment 24 hours security 3 Bedroom 3 attched bathroom Very close to gateway international school,3,3,"1,475 sqft",
131,Furnished Apartment Rent Dehiwala,15 Jun  8:02 am,"Dehiwala, Colombo","125,000","♤Fully Furnished Luxury Apartment For    Rent.☆3 Bed Rooms.☆1 Prayer Room.☆1 Attach 1 Common 1 Servant's Bath     Rooms.☆Kitchen,Separate Pantry.☆A/C,Hot Water.☆Lift.☆CCTV Camera Cystem.☛Prefer For Maldivens.",Zoo Road Dehiwala,3,3,"1,500 sqft"
132,New Luxury Apartment for Rent in Colombo 6, 8 Jul  5:43 am,"Dehiwala, Colombo","100,000",3 bedroom 2 bathroom large hall open kitchen fully tiled 3rd floor swimming pool gym 24 hour security close to Marine Drive 1 room with air condition 6 month advanced agent fee half month,Boswell place Colombo 6,3,2,"1,200 sqft"
133,Apartment for Rent in - Dehiwala,13 Jun  5:27 pm,"Dehiwala, Colombo","75,000","3 Rooms-1 Attached and 1 Common Bathroom.•	1st Floors Apartment.•	1,330 sqft•	Unfurnished / Furnished","Span tower, 34 Ebinesar Place , 1/4 First floor, Dehiwala",3,2,"1,250 sqft"
134,Brand new Apartment for Rent - Kalubowila,13 Jun 10:17 am,"Dehiwala, Colombo","60,000","Peiris Mawatha, Kalubowila Brand new All the bathrooms are attached 1st floor out of 2 floors Fully tiled, A/C, Hot water system Parking space 4 months advance",3,3,"1,800 sqft",
135,3 Room Unfurnished Apartment in Ebenanzer Pl,12 Jun 11:17 am,"Dehiwala, Colombo","68,500",On ebenenzer place 3 room 2 bathroom servant room bathroom lift n 24 hr security unfurnished note that price is fixed rate with maintain charge3 rooms with ac,3,2,"1,200 sqft",
136,3 Room Furnished for Rent - Dehiwala,12 Jun 11:10 am,"Dehiwala, Colombo","70,000",3 room2 bathroom Fully furnished One room with ac,3,2,"1,000 sqft",
137,Luxury Apartment for Rent Dehiwala,11 Jun 12:55 pm,"Dehiwala, Colombo","95,000","Liyanage Road, Dehiwala Brand new 2nd floor out of 3 floors All the bathrooms are attached Fully tiled, A/C, Hot water system Garden Parking space 5 months advance",4,4,"2,500 sqft",
