,0,1,2,3,4,5,6,7,8
651,Apartment for Rent in Nugegoda,20 Jul 11:32 am,"Nugegoda, Colombo","57,500",Apartment for Rent in 1st Floor,"""Nelum Court"" 75 Kandewatta Road, Nugegoda",3,3,"1,272 sqft"
652,Apartment for Rent Colombo 7 (1148 B/2),26 Jun 10:57 am,"Colombo 7, Colombo","150,000",APARTMENT FOR RENT I OFF WARD PLACE COLOMBO 7 (FILE NUMBER 1148B/2)https://photos.app.goo.gl/ZJVJkYdAF7KMjfe16 (Please go to this link to see the photos)  ,OFF WARD PLACE,2,2,"1,360 sqft"
653,Apartment for Rent in Rajagiriya (949 B/1 ),26 Jun 10:20 am,"Rajagiriya, Colombo","120,000",Third Floor available with Three Bedrooms and Two Bathrooms (one attached and one common) 1200 Sqft,NAWALA ROAD,3,2,"1,200 sqft"
654,Brand new House for Rent - Kalubowila,26 Jun 10:14 am,"Dehiwala, Colombo","90,000","Temple Road, Kalubowila1st floor out of 3 floors Fully tiled and A/C All the bathrooms are attached Parking available 4 months advance",4,4,"2,000 sqft",
655,3 Bed Room for Long Stay (APT00258) Colombo 4,19 Jul 10:23 am,"Colombo 4, Colombo","175,000","Colombo 4Haig Rd3Rooms1 Attached and 1 Common Bathroom1,750sqr feet Spacious ApartmentPart Sea ViewCentral LocationFully FurnishedReady to move inRs 175,000Can view the Apartment any time.",48 Haig Rd Colombo 4,3,2,"1,400 sqft"
656,3 Bed Room Apartment For Long Stay in Colombo 04 (00257),19 Jul 10:23 am,"Colombo 4, Colombo","145,000",3 Bed Room Apartment 2 Barth Room Fully Furnised,17/B Vishakka  Road Colombo 04,3,2,"1,250 sqft"
657,Brand new Apartment for Rent - Kalubowila,26 Jun  9:54 am,"Piliyandala, Colombo","70,000","Vijitha Road, Nedimala 3 attached bathrooms 2nd floor out of 3 floors Fully tiled floor and A/C Garage and Parking available 4 months advance",3,3,"1,800 sqft",
658,Brand New fully furnished apartment rent in co4, 8 Jul  5:43 am,"Colombo 4, Colombo","181,000",3 bedroom 3 bathroom large hall modern kitchen 3rd floor fully furnished fully air condition brand new servant room with servant bathroom swimming pool 24 hour security lip service six month advance agent fee half month,Melbourne avaniu Colombo 4,3,3,"1,600 sqft"
659,3 Bedroom Apartment Attached Toilet Dehiwala,26 Jun  8:24 am,"Dehiwala, Colombo","175,000",Brand New Apartment 3 Bedroom 3 attched bathroom Fully air condition Parking Fifi Fully furnished apartment Close to galle Rd Close to dehiwala Gateway international school,3,3,"1,475 sqft",
660,4 Bedroom Furnished Apartment for Rent in Dehiwala.,26 Jun  2:03 am,"Dehiwala, Colombo","165,000",STRICTLY NO BROKERS OR AGENTS.,"PETERS LANE,DEHIWALA.",4,3,"2,100 sqft"
661,Luxury Apartment for Rent or Lease in Havelock Road - Col 06,27 Jun  4:36 pm,"Colombo 6, Colombo","110,000","This is a 3BR luxury apartment, in very good condition with all the amenities needed to settle in immediately. This is Ideal for expats and it's located in Colombo -06, Havelock Road, Pamankada, within easy reach of business, shopping & leisure experiences. Peaceful surroundings.",3,2,"1,300 sqft",
662,නේවාසිකාගාරයකට සුදුසු නිවසක් කුලියට හෝ බදු දීමට - කොළඹ 10,25 Jun  5:41 pm,"Colombo 10, Colombo","25,000",මහල් තුනකින් සමන්විත නිවසක * ඇදන් 18ක්* බාත්රූම් තුනක් * ජලය සහ විදුලි පහසුකම් සහිතවනේවාසිකාගාරයකට සුදුසු නිවස බද්දට හෝ කුලියට දෙනු ලැබේ!ව්‍යාපාරික ආයතනයකට වඩාත් සුදුසුය!,10+,3,"2,000 sqft",
663,Apartment - Kotte,25 Jun  5:09 pm,"Kotte, Colombo","210,000","3 bedrooms ,living, dining ,pantry laundry , with air condition, central gas, separate servants entrance.Swiming pool,gym, kids play area,mini market and parking.Iconic building  16th floor Rajagiriya. Ideal for a expat family. One year contract. No brokers..only genuine clients please.",3,3,"1,600 sqft",
664,Furnished Apartment for Rent in - Colombo 04,25 Jun  2:56 pm,"Colombo 4, Colombo","100,000",Fully furnished brand new studio type apartment for rent in Colombo 04De fonseka road2bed rooms 1bathroomClose to all supermarkets ....... Call /smsOmix real estate Agent fee half month,2,1,900 sqft,
665,One Bedroom Apartment for Rent in Nawala, 8 Jul 12:56 pm,"Nawala, Colombo","55,000",One bedroom fully furnished apartment for rent in Nawala. ,Nawala Road Nawala (Near Lassana Flora),1,1,900 sqft
666,"3 Bed room Luxury apartment for rent – 36th lane, Colombo 06",25 Jun 11:05 am,"Colombo 6, Colombo","100,000","3 Bed room Luxury apartment for rent – 36th lane, Colombo 06Rent : Rs 100,000 per month- Negotiable Advance :  6 Months ",Colombo 06,3,2,"1,450 sqft"
667,"1 Bed Roomed New House for Rent – Huluthagoda, Mount Lavinia.", 7 Jul  2:09 pm,"Mount Lavinia, Colombo","40,000","1 Bed roomed  new house for rent – Huluthagoda, Mount Lavinia.",Mount Lavinia,1,1,650 sqft
668,3 Room Apartment for Long Stay in Dehiwela(00227),19 Jul 10:26 am,"Dehiwala, Colombo","105,000","HREE BEDROOM APARTMENT DEHIWALA PETERSON LANE Address: - Northpole Residences, Peterson LaneThis spacious beautiful sea view apartment is located very close to the beach in Peterson Lane, Dehiwela. Its 500 meters from Galle Rd and the Dehiwala Zoo is just 10mins Drive.This modern and spacious apartment consists of 3 Rooms with one attached and one common bathroom, has a large living and dining area, and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided------------------------------------------------------------------------------------■ Three Bedroom Apartment. ■ Living and Dining Area. Fully Air conditioned.	■ 24 Hours Security and Parking.	■ Long Term- Rs 105,000+Bill------------------------------------------------------------------------------------Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, COlombo 4.",50 D Peters Lane Dehiwala,3,2,"1,250 sqft"
669,3 Room Apartment for Long Stay in Dehiwela(00226),19 Jul 10:26 am,"Dehiwala, Colombo","105,000","THREE BEDROOM APARTMENT DEHIWALA PETERSON LANE Address: - Northpole Residences, Peterson LaneThis spacious beautiful sea view apartment is located very close to the beach in Peterson Lane, Dehiwela. Its 500 meters from Galle Rd and the Dehiwala Zoo is just 10mins Drive.This modern and spacious apartment consists of 3 Rooms with one attached and one common bathroom, has a large living and dining area, and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided------------------------------------------------------------------------------------■ Three Bedroom Apartment. ■ Living and Dining Area. Fully Air conditioned.	■ 24 Hours Security and Parking.	■ Long Term- Rs 105,000+Bill------------------------------------------------------------------------------------Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, COlombo 4.",50 D Peters Lane Dehiwala,3,2,"1,200 sqft"
670,Apartment For Rent in Dehiwala,25 Jun  9:08 am,"Dehiwala, Colombo","110,000",♤Un Furnished Apartment For Rent ☆3 Bed Rooms(2 A/C)☆2 Bath Rooms.☆24rs Sequrity.☆1 Parking.☛Close To Galle Road/Willam     Gunction)☛Easy Execs To Marine Drive    /Colombo 6,Dehiwala,3,2,"1,500 sqft"
671,Apartment for Rent - Colombo 06,25 Jun 12:51 pm,"Colombo 6, Colombo","75,000",3 Bedroom Unfurnished Apartment for Rent on 1st Floor,"Dharmarama Road, Colombo 6.",3,3,"1,500 sqft"
672,3 Bed Rooms Apartment at Wellawatta,12 Jul  2:10 pm,"Colombo 6, Colombo","70,000",Unfurnished apartment on the 6th floor of SKY LINE APARTMENTSLiving room with balcony with a nice viewKitchen with fitted pantry3 Bedrooms & two bathroomsMaster Bed room and en-suit spacious bathroom with hot waterCommon bathroom for other two roomsBalconies for two bedroomsCar parking Common Facilities24 hours very good security24 hours liftDecent neighborhood with calm & quiet environment,"6C, Daya Road, Wellawatta",3,2,"1,050 sqft"
673,Semi Luxury Furnished Apartment for Rent in Colombo - 5,25 Jun  8:34 am,"Colombo 5, Colombo","130,000","Furnished spacious apartment with 2 bedrooms and attached bathrooms available with hot water, within a semi-luxury private Apartment complex in a prime location in Colombo 5, Kirulopone. ","Sieble Avenue, Kirulapana",2,2,890 sqft
674,House for rent kaduwela,25 Jun  3:12 am,"Kaduwela, Colombo","30,000","Home  land  housing froject jalthara   1 appatmant for rent .24 h security services, swimming pool, super market, and  more facilities",2,1,"1,000 sqft",
675,2 Bedroom Apartment - High Floor Panagoda,17 Jul  6:10 pm,"Homagama, Colombo","19,500","2 Bedroom / 1 Bathroom Apartment for rent in Homagama - Panagoda. (Next to Green Valley Condominiums). Unfurnished, Suitable for a couple or singles. 3rd floor unit with an excellent view (Nice Breeze and NO mosquitoes) and privacy that you seek.  Equipped with telecom lines for peoTV and Internet. On Number 462 Bus Route and there is a Cargills nearby.13km to NSBM University10km to Homagama 10km to Athurgiriya Interchange13km to Makumbura Interchange11km to Kaduwela Interchange",Homagama - Panagoda,2,1,550 sqft
676,Apartment For Rent in Dehiwala,24 Jun  4:56 pm,"Dehiwala, Colombo","50,000",♤Un Furnished Apartment For Rent ☆2 Bed Rooms.☆1 Bath Room.☆24rs Sequrity.☆1 Parking Area.☛Easy Execs To Galle Road/Marine     Drive.,Dehiwala,2,1,800 sqft
677,Apartment with Nice View for rent in Colombo 6,19 Jul  9:36 am,"Colombo 6, Colombo","95,000",Address -10 Ramakrishna Road Colombo 6	,"Ramakrishna Road, Colombo 6",1,1,750 sqft
678,Apartment for Rent in Nugegoda (344 B ),18 Jul  2:42 pm,"Nugegoda, Colombo","133,000",Three bedrooms and two bathrooms (one attached and one common bathrooms)1285 square feet,PRIME LAND,3,2,"1,285 sqft"
679,Apartment For Rent in Dehiwala, 2 Jul  2:38 pm,"Dehiwala, Colombo","60,000",♤Un Furnished Apartment For Rent ☆2 Bed Rooms.☆1 Attach 1 Common Bath Rooms.☆Servant's Room and Bath Room.☆Kitchen With Pantry.☆Belcony.☆24rs Sequrity.☆1 Parking.☛Easy Execs To Galle Road/Marine     Drive.,Off Galle Road Dehiwala,2,2,"1,000 sqft"
680,Apartment for rent in Hyde Park col 2,24 Jun  4:26 pm,"Colombo 2, Colombo","280,000",Living and Dining areaPantry and KitchenLaundry roomBalconiesAir conditioningBathtubWalk-in closetFully furnishedIndoor swimming poolGymnasiumFunction areaRooftop terrace11th floor apartmentNegotiable price,"Hyde Park Corner, Union Place, Colombo 2",3,4,"1,680 sqft"
681,Apartment for rent in Battaramulla,24 Jun  4:18 pm,"Battaramulla, Colombo","130,000","En suite one master bed3 balconiesSwimming poolGymnasium24-hour securityElevatorRooftop terraceHot waterLaundry area with balconyGarage parking for 1 vehicleAccess to all amenitiesWide access roadAvailable for rent (LKR 150,000/- per month) with furnitureConvenient location","Denzil Kobbekaduwa Mawatha, Kotte-Boppe Road, Battaramulla",3,2,"1,150 sqft"
682,Apartment for Rent in - Polgasowita,27 Jun 10:05 am,"Kesbewa, Colombo","20,000",Newly built Apartment and Office room. Office room can used as a stores.🍁150m to 120 Bus route🍁Safe car parking 🚗🍁Water and Separate electricity connection 🍁Kitchen area with pantry cupboards.🍁Second floor 800sqft - Apartment - 20000/=🍁Without furniture.Call for more details.Thanks.!,1,1,800 sqft,
683,Apartment Newly built - Pita kotte,26 Jun 12:44 pm,"Kotte, Colombo","75,000","Newly built first floor apartment for rent. Large open plan sitting and dinner. Fully equipt kitchen pantry, including washing machine, dish washer, cooker and hob, fridge freezer. Hot water and AC rooms. Two bed rooms and two bath rooms. Car parking available. Separate entrance to the apartment. Automatic gate ( key will be provided).Monthly rental 75000. 6 months advance needed.",48/66 Epitamulla road Pita kotte,2,2,"1,600 sqft"
684,02 Bedroom Apartment with Pool & Gym at Wellawatta,24 Jun  3:01 pm,"Colombo 6, Colombo","70,000",02 Bedroom Apartment available for rent from  1st of July.-  2 Bed Room with one attached and one common bathroom	-  24 Hours Security and Parking.	- Swimming pool- Gym,Alexandra road wellawatte,2,2,"1,200 sqft"
685,Apartment For Rent in Dehiwala,24 Jun  2:42 pm,"Dehiwala, Colombo","75,000","♤Brand New Luxury Apartment For    Rent.☆2 Bed Rooms.☆2 Bath Rooms.☆A/C,Hot Water.☆24rs Sequrity.🚘1 Parking.🏊Swimming Pool and Gym Available.",Dehiwala,2,2,"1,100 sqft"
686,Havelock City - 2 bedroom Apartment for rent.,24 Jun  2:42 pm,"Dehiwala, Colombo","270,000",2 Bedroom Semi-Furnished,Havelock City Colombo,2,2,"1,300 sqft"
687,Apartment for Rent Colombo 5,24 Jun  5:18 pm,"Colombo 5, Colombo","120,000",Spacious 1200Sq.ft fully furnished 3 Bed Room apartments available for long term rent. ,"Havelock Road, Colombo 5.",3,3,"1,200 sqft"
688,Fully Furnished Luxury Apartment in - Dehiwala,24 Jun 10:40 pm,"Dehiwala, Colombo","110,000","Spacious Fully Furnished Apartment Available for Long Term Rent.Includes a Verandah, Living and Dining Area and Kitchen with 3 Bedrooms and 2 Bathrooms( 1 Attached and 1 Common). Fully Furnished and Fully Equipped with All Amenities: A.C, Hot water and generator connected.Access to A Spacious and Calming Roof Terrace Also Available.Ideal for A Small Family or Couple.","School Avenue, off Alwis Avenue, Hospital Road",3,2,"1,350 sqft"
689,New Furnished Apartment for Rent in Col 6, 1 Jul 12:57 pm,"Colombo 6, Colombo","150,000","luxury apartment, furnished, CCTV camera, close to railway station, close to Galle road ,beach, shopping mall ,GYM separate parking,Hot water,AC,etc",Lilly Avenue,3,2,"1,200 sqft"
690,Modern Apartment for Rent Col 6 Unfurnished (60), 3 Jul 12:38 pm,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	6th Floor Apartment & 3rd Floor Apartment •	1,330 sqft•	Unfurnished","3/C-36.I,B'C Rd, Colombo (06) / S.l",3,2,"1,330 sqft"
691,3 Room Apartment for Long Stay in Dehiwela(00210),19 Jul 10:26 am,"Dehiwala, Colombo","105,000","HREE BEDROOM APARTMENT DEHIWALA PETERSON LANE Address: - Northpole Residences, Peterson LaneThis spacious beautiful sea view apartment is located very close to the beach in Peterson Lane, Dehiwela. Its 500 meters from Galle Rd and the Dehiwala Zoo is just 10mins Drive.This modern and spacious apartment consists of 3 Rooms with one attached and one common bathroom, has a large living and dining area, and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided------------------------------------------------------------------------------------■ Three Bedroom Apartment. ■ Living and Dining Area. Fully Air conditioned.	■ 24 Hours Security and Parking.	■ Long Term- Rs 105,000+Bill------------------------------------------------------------------------------------Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, COlombo 4.",50 D Peters Lane Dehiwala,3,2,"1,200 sqft"
692,3 Room Apartment for Long Stay in Dehiwela(00209),19 Jul 10:26 am,"Dehiwala, Colombo","105,000","HREE BEDROOM APARTMENT DEHIWALA PETERSON LANE Address: - Northpole Residences, Peterson LaneThis spacious beautiful sea view apartment is located very close to the beach in Peterson Lane, Dehiwela. Its 500 meters from Galle Rd and the Dehiwala Zoo is just 10mins Drive.This modern and spacious apartment consists of 3 Rooms with one attached and one common bathroom, has a large living and dining area, and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided------------------------------------------------------------------------------------■ Three Bedroom Apartment. ■ Living and Dining Area. Fully Air conditioned.		■ 24 Hours Security and Parking.	■ Long Term- Rs 105,000+Bill------------------------------------------------------------------------------------Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, COlombo 4.",50 D Peters Lane Dehiwala,3,2,"1,200 sqft"
693,"Apartment For Rent with Furniture at Colombo 5, Ruwan Mawatha.",24 Jun 11:24 am,"Colombo 5, Colombo","95,000","Apartment for Rent with Furniture at Colombo 5, Ruwan Mawatha.(Upstair Apartment)","Colombo 5, Ruwan Mawatha.",2,2,900 sqft
694,3 Room Apartment for Short & Long Stay in Colombo 6 (00210),19 Jul 10:26 am,"Colombo 6, Colombo","155,000","3 ROOM APARTMENTS- W.A SILVA MW, COLOMBO 6. This apartment consists of 3 Rooms with two bathroom (one attached and one common bathroom ), a large living and dining area and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.------------------------------------------------------------------------------------ ■ 3 Bed Room with 1 attached and 1 common bathroom.■ Living and Dining Area. ■ Free Wi-Fi, Gas, Water and International TV Channels. ■ 24 Hours Security and Parking. ■ Electricity Rs. 50 per unit. ■ Rs.7,500 + Electricity Per Day■ Long term- Rs 155,000/Month■ PARTIES AND GET-TO-GATHERS STRICTLY NOT ALLOWED.Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, Colombo 4.www.akarasuites.com",202 W A Silva Mawatha  Colombo 06,3,2,"1,250 sqft"
695,3 Room Apartment for Short - Long Stay in Colombo 6 (00209),19 Jul 10:26 am,"Colombo 6, Colombo","155,000","3 ROOM APARTMENTS- W.A SILVA MW, COLOMBO 6. This apartment consists of 3 Rooms with two bathroom (one attached and one common bathroom ), a large living and dining area and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.------------------------------------------------------------------------------------ ■ 3 Bed Room with 1 attached and 1 common bathroom.■ Living and Dining Area. ■ Free Wi-Fi, Gas, Water and International TV Channels. ■ 24 Hours Security and Parking. ■ Electricity Rs. 50 per unit. ■ Rs.7,500 + Electricity Per Day■ Long term- Rs 155,000/Month■ PARTIES AND GET-TO-GATHERS STRICTLY NOT ALLOWED.Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, Colombo 4.www.akarasuites.com",202 W A Silva Mawatha  Colombo 06,3,2,"1,250 sqft"
696,3 Room Apartment for Short & Long Stay in Colombo 6 (00208),19 Jul 10:26 am,"Colombo 6, Colombo","155,000",3 oom Apartment for Short & Long Stay in Colombo 6 (0054),02 SuwiSudarma Mawatha Colombo 06,3,2,"1,250 sqft"
697,2 Nd Floor Brand New Apartment for Rent in - Dehiwala,24 Jun 10:02 am,"Dehiwala, Colombo","80,000",Ideal for Maldivians4room 3 Bathroom2 Nd FloorFully Tiled Close to Galle Rd and Alethea  International,4,3,"1,500 sqft",
698,"Luxury Appartment for Rent(With/without Furniture)at Jalthara,Homagama",24 Jun  9:40 am,"Homagama, Colombo","35,000",Newly built Two bedroom apartment in Athurugiriya Green Valley Apartment Complex for RENT (With or without Furniture),"Green Valley Apartment Complex- Jalthara, Homagama",2,1,700 sqft
699,3 Bed Room Apartment For Long Stay in Colombo 04 (00203),19 Jul 10:29 am,"Colombo 4, Colombo","145,000",3 Bed Room Apartment 2 Barth Room Fully Furnised,17/B Vishakka  Road Colombo 04,3,2,"1,250 sqft"
700,3 Bed Room for Long Stay (APT00204) Colombo 4,19 Jul 10:29 am,"Colombo 4, Colombo","175,000","Colombo 4Haig Rd3Rooms1 Attached and 1 Common Bathroom1,750sqr feet Spacious ApartmentPart Sea ViewCentral LocationFully FurnishedReady to move inRs 175,000Can view the Apartment any time.",48 Haig Rd Colombo 4,3,2,"1,350 sqft"
701,3 Room Apartment for Short and Long Stay Colombo,19 Jul 10:29 am,"Colombo 4, Colombo","185,000","This 3 Room Apartment is located very close to Galle Rd in Colombo 3. It’s just few minutes walking distance to the beach and all the amenities including banks, restaurants and shopping. The Central Business District, Kollupitya Market, Liberty Plaza, Majestic City, Galle Face, Fort and Vihara Maha Devi Park all are 5 mins drive from the apartment. This Apartment is located in a very Prime Location.■ 3 Rooms, 1 Attached & 1 Common Bathroom.■ Living and Dining Area. ■ Fully Air conditioned & Fully Air Conditioned.■ 24 Hours Security and Parking. ■ Short and Long Stays.■ Daily - Rs 7,500+ Electrcity. ■ Long Term - Rs 185,000/month+Bills.Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, Colombo 4.",13 th  Kolupitiya Colombo 03,3,2,"1,400 sqft"
702,3 BHK New Apartment For Rent - Dehiwala,24 Jun  8:53 am,"Dehiwala, Colombo","178,000",Fully furnished apartment Fully air condition Parking Fifi Close to dehiwala Gateway international school 3 Bedroom @3 attched Bathroom,3,3,"1,475 sqft",
703,2 Bedroom Luxury Furnished Apartment for Rent in Monarch Col 3,24 Jun  1:55 am,"Colombo 3, Colombo","363,120",STRICTLY NO AGENT PLS.,"Monarch Luxury Apartment, Colombo 3",2,2,"1,150 sqft"
704,3 BHK Apartment for Rent Dehiwala, 1 Jun  2:36 pm,"Colombo 14, Colombo","100,000",-3 Bedrooms-3 Bathrooms-1 AC provided for master bedroom -Spacious Living and Dining -Hot water geyser provided for bathrooms.-1 Parking Slotand more amenities......,"Rush Tower Council Avenue, Dehiwala.",3,3,"1,200 sqft"
705,Apartment for Rent in Nugegoda (344 B ),18 Jul  2:42 pm,"Nugegoda, Colombo","133,000",Three bedrooms and two bathrooms (one attached and one common bathrooms)1285 square feet,PRIME LAND,3,2,"1,285 sqft"
706,Apartment for Rent in Battaramulla,23 Jun 11:45 pm,"Battaramulla, Colombo","90,000","Fully furnished modern 3 bedroom apartment for rent in Battaramulla with 3 bathrooms , A/C , Hot water, 24 hour security and a car park.",3,3,"1,300 sqft",
707,Apartment for Rent (3 bed) in Colombo 6,23 Jun 11:41 pm,"Colombo 6, Colombo","100,000",Apartment for Rent (3 bed) in Colombo 6 ,"Trend Residents, Sri Saranankara Road",3,3,"1,250 sqft"
708,Apartment for Rent Kalubowila,24 Jun 11:45 am,"Dehiwala, Colombo","75,000","3 bed rooms 3 attached bathrooms.big living area, dining area, kitchen with pantry.fully furnished.ground and 3rd floor available.each floor same.maser bed room air conditioned.seperate water and electricity.very Close to hospital road,saranankara Road,pamankada, wellawatta, Kohuwala and supermarkets,international schools,banks and all lifestyle facilities.6 months advance.half month agent fee.call more information.","Sri Maha Vihara Road,kalubowila",3,3,"2,200 sqft"
709,3 Room Apartment for Long Stay in Dehiwela(00193),19 Jul 10:29 am,"Dehiwala, Colombo","135,000","HREE BEDROOM APARTMENT DEHIWALA PETERSON LANE Address: - Northpole Residences, Peterson LaneThis spacious beautiful sea view apartment is located very close to the beach in Peterson Lane, Dehiwela. Its 500 meters from Galle Rd and the Dehiwala Zoo is just 10mins Drive.This modern and spacious apartment consists of 3 Rooms with one attached and one common bathroom, has a large living and dining area, and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided------------------------------------------------------------------------------------■ Three Bedroom Apartment. ■ Living and Dining Area. Fully Air conditioned.	■ Free Wi-Fi, Gas, Water and International TV Channels.	■ 24 Hours Security and Parking.	■ Electricity Rs. 50 per unit.	■ Long Term- Rs 135,000+Bill------------------------------------------------------------------------------------Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, COlombo 4.",50 D Peters Lane Dehiwala,3,2,"1,200 sqft"
710,3 Bed Room Apartment (APT00191) Colombo 04,19 Jul 10:29 am,"Colombo 4, Colombo","145,000",3 Bed Room Apartment 2 Barth Room fully  furnised,17/B Vishaka Road  Colombo 04,3,2,"1,300 sqft"
711,Apartment for Rent in Colombo 4 (1146B ),23 Jun  4:41 pm,"Colombo 4, Colombo","120,000",Ideal for a Couple or Single,CLOSE TO DUPLICATION ROAD,2,2,750 sqft
712,Apartment for Rent in Ethul Kotte (1065B),23 Jun  4:35 pm,"Kotte, Colombo","125,000",Three bedrooms with two bathrooms (one attached and one common bathrooms)1472 square feet,ETHULKOTTE,3,2,"1,472 sqft"
713,Apartment for Rent in Colombo 2 (569B),23 Jun  4:29 pm,"Colombo 2, Colombo","250,000",Three bedrooms with one attached and one common bathrooms2000 square feet ,COLOMBO 2,3,2,"2,000 sqft"
714,Apartment for Rent in Colombo 2(1069 B),23 Jun  4:22 pm,"Colombo 2, Colombo","250,000",Three bedrooms with two bathrooms ( one attached and one common bathrooms )2000 square feet ,HYDE PARK,3,2,"2,000 sqft"
715,Ground Floor Apartment for Rent in - Panagoda,11 Jul  8:22 am,"Athurugiriya, Colombo","35,000","Fully Tiled ,Ground Floor Apartment consist of Living & Dining area, Pantry, 02 Bed Rooms, 01 Toilet,Veranda and Balcony.Curtaining,Some Furniture & Vehicle Parking area & All Common Facilities are included.","Green Valley,Athurugiriya, Panagoda",2,1,688 sqft
716,4 Bedroom Furnished Apartment for Rent at Dehiwala,23 Jun 11:06 am,"Dehiwala, Colombo","65,000",4 bedrooms3 bathrooms (2 attached)FurnishedAll rooms have balconiesKitchenLiving areaDining areaStore area3rd floorSeparate bills,"Inner Fairline Road, Dehiwala",4,3,"1,800 sqft"
717,3 Room Apartment for Short - Long Stay in Colombo 6 (00168),19 Jul 10:30 am,"Colombo 6, Colombo","155,000","3 ROOM APARTMENTS- W.A SILVA MW, COLOMBO 6. This apartment consists of 3 Rooms with two bathroom (one attached and one common bathroom ), a large living and dining area and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.------------------------------------------------------------------------------------ ■ 3 Bed Room with 1 attached and 1 common bathroom.■ Living and Dining Area. ■ Free Wi-Fi, Gas, Water and International TV Channels. ■ 24 Hours Security and Parking. ■ Electricity Rs. 50 per unit. ■ Rs.7,500 + Electricity Per Day■ Long term- Rs 155,000/Month■ PARTIES AND GET-TO-GATHERS STRICTLY NOT ALLOWED.Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, Colombo 4.www.akarasuites.com",202 W A Silva Mawatha  Colombo 06,3,2,"1,200 sqft"
718,2 B/Room Apartment for Short and Long Stay (00166) - Colombo 04,19 Jul 10:30 am,"Colombo 4, Colombo","155,000",2 B/Room Apartment for Short and Long Stay (00166),44 Lorenz Road Colombo 04,2,2,950 sqft
719,Studio Unit for Short & Long Stay Rent Colombo 04 (00165),19 Jul 10:31 am,"Colombo 4, Colombo","135,000","Studio Unit for Short & Long Stay Rent in Colombo ( 4)AKARA Apartments - Lorenze Rd, Colombo (AS006)This Studio unit come with an attaches bathroom with a kitchenette for basic cooking. It also has its private, nice and spacious balcony.The Unit is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.------------------------------------------------------------------------------------ ■ Studio Unit with attached Bathroom and Spacious Private Balcony.■ Fully Air conditioned and Fully Air-Conditioned.■ 24 Hours Security and Parking. ■ Electricity Rs. 50 per unit.■Daily Rs 4,500+ Electricity.■Long Term Rs 135,000+Bills■ PARTIES AND GET-TO-GATHERS STRICTLY NOT ALLOWED.Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, Colombo 4.",44 Lorenz Road Colombo 04,1,1,450 sqft
