,0,1,2,3,4,5,6,7,8
669,3 Bed Room Apartment (APT00287) - Colombo 04,19 Jul 10:22 am,"Colombo 4, Colombo","175,000","Colombo 4Haig Rd3Rooms1 Attached and 1 Common Bathroom1,750sqr feet Spacious ApartmentPart Sea ViewCentral LocationFully FurnishedReady to move inRs 175,000Can view the Apartment any time.",48 Haig Rd Colombo 4,3,3,"1,400 sqft"
670,3 Bed Room Apartment (APT00286) Colombo 4,19 Jul 10:22 am,"Colombo 4, Colombo","175,000","Colombo 4Haig Rd3Rooms1 Attached and 1 Common Bathroom1,750sqr feet Spacious ApartmentPart Sea ViewCentral LocationFully FurnishedReady to move inRs 175,000Can view the Apartment any time.",48 Haig Rd Colombo 4,3,2,"1,400 sqft"
671,3 Bed Room Apartment (APT00285) Colombo 04,19 Jul 10:23 am,"Colombo 4, Colombo","145,000",3 Bed Room Apartment 2 Barth Room Fully Furnised,17/B Vishakka  Road Colombo 04,3,2,"1,300 sqft"
672,3 Room Apartment for Short & Long Stay in Colombo 6 (00280),19 Jul 10:23 am,"Colombo 6, Colombo","155,000",3 oom Apartment for Short & Long Stay in Colombo 6 (0054),02 SuwiSudarma Mawatha Colombo 06,3,2,"1,250 sqft"
673,"Air Conditioned Apartment Close to St Thomas' College, Mt Lavinia",27 Jun  8:19 am,"Mount Lavinia, Colombo","67,000","Fully Air Conditioned Apartment close to St Thomas' College, Mt Lavinia",2,2,950 sqft,
674,3 Bedroom apartment @Bran new dehiwala,26 Jun  7:16 pm,"Dehiwala, Colombo","135,000",Brand New Apartment 3 Bedroom &3 Bathroom Servent room &bathroomWith out Furnitiure,3,3,"1,600 sqft",
675,Colombo 2 Shangrila 3BR Brand New Apartment For Rent, 2 Jul  4:08 pm,"Colombo 1, Colombo","534,000",03 Bedrooms03 BathroomsFully Furnished1900 Square FeetSea And Port City View.,"Galle Road , Colombo 2",3,3,"1,900 sqft"
676,Colombo 1 Shangrila 2BR Apartment For Rent, 2 Jul  4:09 pm,"Colombo 1, Colombo","380,000",02 Bedrooms02 Bathrooms1750 Square FeetSemi Furnished West Tower Sea View and City View Swimming Pool and GYM Available 24/7 security,"Center Road, Colombo 1",2,2,"1,750 sqft"
677,Apartment for Rent - Colombo.6,11 Jul  4:29 pm,"Colombo 6, Colombo","50,000",Apartment for Rent in col.6. Very close to Galle Road .6.months advance. 5th floor .lift parking available. Maintenance charge 5000 .posted by agent fee half months,Colombo.6,2,1,900 sqft
678,2 Bedroom Upstairs Apartment for Rent in - Wellampitiya,16 Jul 10:54 am,"Wellampitiya, Colombo","35,000","Colombo 6, Recently Built. (2016)","164 Avissawella road, wellampitiya",2,1,"1,100 sqft"
679,3BR Apartment for Rent | Colombo 4 - Close to Vishaka College, 8 Jul  1:02 pm,"Colombo 4, Colombo","135,000",Close to vishaka College Colombo 4 ,Vishaka Road,3,2,"1,300 sqft"
680,3BR Apartment | Colombo 03 - Emperor Residencies For Rent, 8 Jul  1:02 pm,"Colombo 3, Colombo","400,000",3 bedrooms and 2 bathrooms maids room and toilet 1650 sqft ,Gall Road Colombo 3,3,2,"1,650 sqft"
681,Apartment for Rent Colombo 6,26 Jun  2:30 pm,"Colombo 6, Colombo","250,000","Havelock city apartment with 3 bed rooms and 2 bathrooms and one maid toilet. Fully furnished available for immediate occupation. Minimum period one year.Elibank tower 12th floor, including all condominium facilities, swimming pool, party halls, gym and in house super market.","Havelock Road, Colombo.",3,2,"1,500 sqft"
682,Right Around the Corner - Mount Lavinia,26 Jun  2:35 pm,"Mount Lavinia, Colombo","70,000","3 double bedrooms with air conditioning and balconies 2 attached bathrooms equipped with heaters1 servants bathroomFully furnishedWiFi facility Modern equipment with necessary kitchen appliances Very Close to St. Thomas college, Mount LaviniaWalking distance to Mount beachCar parking availabilityClose to supermarkets, famous clothes shops, eateries and public transportation","Beach Road, Mount Lavinia",3,3,"1,700 sqft"
683,Beautiful Sea View Studio Apartment (00260),19 Jul 10:23 am,"Colombo 6, Colombo","95,000","Located in Ramakrishna Rd, very close the beach, these studio unit is your perfect stay during your business or holiday in Sri Lanka.",28 Ramakrishna road,1,1,500 sqft
684,Apartment for Rent Colombo 7 (1148 B/2),26 Jun 10:57 am,"Colombo 7, Colombo","150,000",APARTMENT FOR RENT I OFF WARD PLACE COLOMBO 7 (FILE NUMBER 1148B/2)https://photos.app.goo.gl/ZJVJkYdAF7KMjfe16 (Please go to this link to see the photos)  ,OFF WARD PLACE,2,2,"1,360 sqft"
685,Apartment for Rent in Rajagiriya (949 B/1 ),26 Jun 10:20 am,"Rajagiriya, Colombo","120,000",Third Floor available with Three Bedrooms and Two Bathrooms (one attached and one common) 1200 Sqft,NAWALA ROAD,3,2,"1,200 sqft"
686,Brand new House for Rent - Kalubowila,26 Jun 10:14 am,"Dehiwala, Colombo","90,000","Temple Road, Kalubowila1st floor out of 3 floors Fully tiled and A/C All the bathrooms are attached Parking available 4 months advance",4,4,"2,000 sqft",
687,3 Bed Room for Long Stay (APT00258) Colombo 4,19 Jul 10:23 am,"Colombo 4, Colombo","175,000","Colombo 4Haig Rd3Rooms1 Attached and 1 Common Bathroom1,750sqr feet Spacious ApartmentPart Sea ViewCentral LocationFully FurnishedReady to move inRs 175,000Can view the Apartment any time.",48 Haig Rd Colombo 4,3,2,"1,400 sqft"
688,3 Bed Room Apartment For Long Stay in Colombo 04 (00257),19 Jul 10:23 am,"Colombo 4, Colombo","145,000",3 Bed Room Apartment 2 Barth Room Fully Furnised,17/B Vishakka  Road Colombo 04,3,2,"1,250 sqft"
689,Brand new Apartment for Rent - Kalubowila,26 Jun  9:54 am,"Piliyandala, Colombo","70,000","Vijitha Road, Nedimala 3 attached bathrooms 2nd floor out of 3 floors Fully tiled floor and A/C Garage and Parking available 4 months advance",3,3,"1,800 sqft",
690,Brand New fully furnished apartment rent in co4, 8 Jul  5:43 am,"Colombo 4, Colombo","181,000",3 bedroom 3 bathroom large hall modern kitchen 3rd floor fully furnished fully air condition brand new servant room with servant bathroom swimming pool 24 hour security lip service six month advance agent fee half month,Melbourne avaniu Colombo 4,3,3,"1,600 sqft"
691,3 Bedroom Apartment Attached Toilet Dehiwala,26 Jun  8:24 am,"Dehiwala, Colombo","175,000",Brand New Apartment 3 Bedroom 3 attched bathroom Fully air condition Parking Fifi Fully furnished apartment Close to galle Rd Close to dehiwala Gateway international school,3,3,"1,475 sqft",
692,4 Bedroom Furnished Apartment for Rent in Dehiwala.,26 Jun  2:03 am,"Dehiwala, Colombo","165,000",STRICTLY NO BROKERS OR AGENTS.,"PETERS LANE,DEHIWALA.",4,3,"2,100 sqft"
693,Luxury Apartment for Rent or Lease in Havelock Road - Col 06,27 Jun  4:36 pm,"Colombo 6, Colombo","110,000","This is a 3BR luxury apartment, in very good condition with all the amenities needed to settle in immediately. This is Ideal for expats and it's located in Colombo -06, Havelock Road, Pamankada, within easy reach of business, shopping & leisure experiences. Peaceful surroundings.",3,2,"1,300 sqft",
694,නේවාසිකාගාරයකට සුදුසු නිවසක් කුලියට හෝ බදු දීමට - කොළඹ 10,25 Jun  5:41 pm,"Colombo 10, Colombo","25,000",මහල් තුනකින් සමන්විත නිවසක * ඇදන් 18ක්* බාත්රූම් තුනක් * ජලය සහ විදුලි පහසුකම් සහිතවනේවාසිකාගාරයකට සුදුසු නිවස බද්දට හෝ කුලියට දෙනු ලැබේ!ව්‍යාපාරික ආයතනයකට වඩාත් සුදුසුය!,10+,3,"2,000 sqft",
695,Apartment - Kotte,25 Jun  5:09 pm,"Kotte, Colombo","210,000","3 bedrooms ,living, dining ,pantry laundry , with air condition, central gas, separate servants entrance.Swiming pool,gym, kids play area,mini market and parking.Iconic building  16th floor Rajagiriya. Ideal for a expat family. One year contract. No brokers..only genuine clients please.",3,3,"1,600 sqft",
696,Apartment for Rent in Ragama,29 Jun  9:28 am,"Ragama, Gampaha","30,000",2 Bed Rooms2 Attach Bath rooms/ one common bath roomLiving/ fully fitted pantry kitchenElevator facilitiescommercial Bank/ Arpico super market on the ground floorUnder ground car parkGym on the 1st floorthen few minute for - Railway station 300m- General hospital 100m- Sampath bank /BOC/ PB/ NSB- Kadawatha highway entrance 5Km,"51, Kadawatha Road, Ragama",2,3,"1,000 sqft"
697,Furnished Apartment for Rent in - Colombo 04,25 Jun  2:56 pm,"Colombo 4, Colombo","100,000",Fully furnished brand new studio type apartment for rent in Colombo 04De fonseka road2bed rooms 1bathroomClose to all supermarkets ....... Call /smsOmix real estate Agent fee half month,2,1,900 sqft,
698,One Bedroom Apartment for Rent in Nawala, 8 Jul 12:56 pm,"Nawala, Colombo","55,000",One bedroom fully furnished apartment for rent in Nawala. ,Nawala Road Nawala (Near Lassana Flora),1,1,900 sqft
699,"3 Bed room Luxury apartment for rent – 36th lane, Colombo 06",25 Jun 11:05 am,"Colombo 6, Colombo","100,000","3 Bed room Luxury apartment for rent – 36th lane, Colombo 06Rent : Rs 100,000 per month- Negotiable Advance :  6 Months ",Colombo 06,3,2,"1,450 sqft"
700,"1 Bed Roomed New House for Rent – Huluthagoda, Mount Lavinia.", 7 Jul  2:09 pm,"Mount Lavinia, Colombo","40,000","1 Bed roomed  new house for rent – Huluthagoda, Mount Lavinia.",Mount Lavinia,1,1,650 sqft
701,3 Room Apartment for Long Stay in Dehiwela(00227),19 Jul 10:26 am,"Dehiwala, Colombo","105,000","HREE BEDROOM APARTMENT DEHIWALA PETERSON LANE Address: - Northpole Residences, Peterson LaneThis spacious beautiful sea view apartment is located very close to the beach in Peterson Lane, Dehiwela. Its 500 meters from Galle Rd and the Dehiwala Zoo is just 10mins Drive.This modern and spacious apartment consists of 3 Rooms with one attached and one common bathroom, has a large living and dining area, and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided------------------------------------------------------------------------------------■ Three Bedroom Apartment. ■ Living and Dining Area. Fully Air conditioned.	■ 24 Hours Security and Parking.	■ Long Term- Rs 105,000+Bill------------------------------------------------------------------------------------Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, COlombo 4.",50 D Peters Lane Dehiwala,3,2,"1,250 sqft"
702,3 Room Apartment for Long Stay in Dehiwela(00226),19 Jul 10:26 am,"Dehiwala, Colombo","105,000","THREE BEDROOM APARTMENT DEHIWALA PETERSON LANE Address: - Northpole Residences, Peterson LaneThis spacious beautiful sea view apartment is located very close to the beach in Peterson Lane, Dehiwela. Its 500 meters from Galle Rd and the Dehiwala Zoo is just 10mins Drive.This modern and spacious apartment consists of 3 Rooms with one attached and one common bathroom, has a large living and dining area, and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided------------------------------------------------------------------------------------■ Three Bedroom Apartment. ■ Living and Dining Area. Fully Air conditioned.	■ 24 Hours Security and Parking.	■ Long Term- Rs 105,000+Bill------------------------------------------------------------------------------------Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, COlombo 4.",50 D Peters Lane Dehiwala,3,2,"1,200 sqft"
703,Apartment For Rent in Dehiwala,25 Jun  9:08 am,"Dehiwala, Colombo","110,000",♤Un Furnished Apartment For Rent ☆3 Bed Rooms(2 A/C)☆2 Bath Rooms.☆24rs Sequrity.☆1 Parking.☛Close To Galle Road/Willam     Gunction)☛Easy Execs To Marine Drive    /Colombo 6,Dehiwala,3,2,"1,500 sqft"
704,3 Bed Room New Apartment in Colombo - 6,20 Jul  5:19 pm,"Colombo 6, Colombo","80,000",Brand new apartment off arpico super market wellawatta one car park and lift and 4th floor  land site 200m from gold road wellawatta,"52 , E S Fando mawatha Colombo 6",3,2,"1,260 sqft"
705,Havelock City Apartment for Rent - 3 Bedroom Fully-Furnished col-06,28 Jun 11:26 am,"Colombo 6, Colombo","280,000",Unit Type:-	3 Bedrooms-	1 Attached Bathroom | 1 Common Bathroom-	Living | Dining | Fully Fitted Pantry Kitchen-	Balcony - Views -  | Greenery | Club House | Swimming Pool-	Maid Rest Room/Utility Room & Maid’s Toilet,3,2,"1,496 sqft",
706,Apartment for Rent - Colombo 06,25 Jun 12:51 pm,"Colombo 6, Colombo","75,000",3 Bedroom Unfurnished Apartment for Rent on 1st Floor,"Dharmarama Road, Colombo 6.",3,3,"1,500 sqft"
707,3 Bed Rooms Apartment at Wellawatta,12 Jul  2:10 pm,"Colombo 6, Colombo","70,000",Unfurnished apartment on the 6th floor of SKY LINE APARTMENTSLiving room with balcony with a nice viewKitchen with fitted pantry3 Bedrooms & two bathroomsMaster Bed room and en-suit spacious bathroom with hot waterCommon bathroom for other two roomsBalconies for two bedroomsCar parking Common Facilities24 hours very good security24 hours liftDecent neighborhood with calm & quiet environment,"6C, Daya Road, Wellawatta",3,2,"1,050 sqft"
708,Semi Luxury Furnished Apartment for Rent in Colombo - 5,25 Jun  8:34 am,"Colombo 5, Colombo","130,000","Furnished spacious apartment with 2 bedrooms and attached bathrooms available with hot water, within a semi-luxury private Apartment complex in a prime location in Colombo 5, Kirulopone. ","Sieble Avenue, Kirulapana",2,2,890 sqft
709,House for rent kaduwela,25 Jun  3:12 am,"Kaduwela, Colombo","30,000","Home  land  housing froject jalthara   1 appatmant for rent .24 h security services, swimming pool, super market, and  more facilities",2,1,"1,000 sqft",
710,2 Bedroom Apartment - High Floor Panagoda,17 Jul  6:10 pm,"Homagama, Colombo","19,500","2 Bedroom / 1 Bathroom Apartment for rent in Homagama - Panagoda. (Next to Green Valley Condominiums). Unfurnished, Suitable for a couple or singles. 3rd floor unit with an excellent view (Nice Breeze and NO mosquitoes) and privacy that you seek.  Equipped with telecom lines for peoTV and Internet. On Number 462 Bus Route and there is a Cargills nearby.13km to NSBM University10km to Homagama 10km to Athurgiriya Interchange13km to Makumbura Interchange11km to Kaduwela Interchange",Homagama - Panagoda,2,1,550 sqft
711,Apartment For Rent in Dehiwala,24 Jun  4:56 pm,"Dehiwala, Colombo","50,000",♤Un Furnished Apartment For Rent ☆2 Bed Rooms.☆1 Bath Room.☆24rs Sequrity.☆1 Parking Area.☛Easy Execs To Galle Road/Marine     Drive.,Dehiwala,2,1,800 sqft
712,Apartment For Rent in Dehiwala, 2 Jul  2:38 pm,"Dehiwala, Colombo","60,000",♤Un Furnished Apartment For Rent ☆2 Bed Rooms.☆1 Attach 1 Common Bath Rooms.☆Servant's Room and Bath Room.☆Kitchen With Pantry.☆Belcony.☆24rs Sequrity.☆1 Parking.☛Easy Execs To Galle Road/Marine     Drive.,Off Galle Road Dehiwala,2,2,"1,000 sqft"
713,Apartment for rent in Hyde Park col 2,24 Jun  4:26 pm,"Colombo 2, Colombo","280,000",Living and Dining areaPantry and KitchenLaundry roomBalconiesAir conditioningBathtubWalk-in closetFully furnishedIndoor swimming poolGymnasiumFunction areaRooftop terrace11th floor apartmentNegotiable price,"Hyde Park Corner, Union Place, Colombo 2",3,4,"1,680 sqft"
714,Apartment for rent in Battaramulla,24 Jun  4:18 pm,"Battaramulla, Colombo","130,000","En suite one master bed3 balconiesSwimming poolGymnasium24-hour securityElevatorRooftop terraceHot waterLaundry area with balconyGarage parking for 1 vehicleAccess to all amenitiesWide access roadAvailable for rent (LKR 150,000/- per month) with furnitureConvenient location","Denzil Kobbekaduwa Mawatha, Kotte-Boppe Road, Battaramulla",3,2,"1,150 sqft"
715,Apartment for Rent in - Polgasowita,27 Jun 10:05 am,"Kesbewa, Colombo","20,000",Newly built Apartment and Office room. Office room can used as a stores.🍁150m to 120 Bus route🍁Safe car parking 🚗🍁Water and Separate electricity connection 🍁Kitchen area with pantry cupboards.🍁Second floor 800sqft - Apartment - 20000/=🍁Without furniture.Call for more details.Thanks.!,1,1,800 sqft,
716,Apartment Newly built - Pita kotte,26 Jun 12:44 pm,"Kotte, Colombo","75,000","Newly built first floor apartment for rent. Large open plan sitting and dinner. Fully equipt kitchen pantry, including washing machine, dish washer, cooker and hob, fridge freezer. Hot water and AC rooms. Two bed rooms and two bath rooms. Car parking available. Separate entrance to the apartment. Automatic gate ( key will be provided).Monthly rental 75000. 6 months advance needed.",48/66 Epitamulla road Pita kotte,2,2,"1,600 sqft"
717,02 Bedroom Apartment with Pool & Gym at Wellawatta,24 Jun  3:01 pm,"Colombo 6, Colombo","70,000",02 Bedroom Apartment available for rent from  1st of July.-  2 Bed Room with one attached and one common bathroom	-  24 Hours Security and Parking.	- Swimming pool- Gym,Alexandra road wellawatte,2,2,"1,200 sqft"
718,Apartment For Rent in Dehiwala,24 Jun  2:42 pm,"Dehiwala, Colombo","75,000","♤Brand New Luxury Apartment For    Rent.☆2 Bed Rooms.☆2 Bath Rooms.☆A/C,Hot Water.☆24rs Sequrity.🚘1 Parking.🏊Swimming Pool and Gym Available.",Dehiwala,2,2,"1,100 sqft"
719,Havelock City - 2 bedroom Apartment for rent.,24 Jun  2:42 pm,"Dehiwala, Colombo","270,000",2 Bedroom Semi-Furnished,Havelock City Colombo,2,2,"1,300 sqft"
720,Apartment for Rent Colombo 5,24 Jun  5:18 pm,"Colombo 5, Colombo","120,000",Spacious 1200Sq.ft fully furnished 3 Bed Room apartments available for long term rent. ,"Havelock Road, Colombo 5.",3,3,"1,200 sqft"
721,Fully Furnished Luxury Apartment in - Dehiwala,24 Jun 10:40 pm,"Dehiwala, Colombo","110,000","Spacious Fully Furnished Apartment Available for Long Term Rent.Includes a Verandah, Living and Dining Area and Kitchen with 3 Bedrooms and 2 Bathrooms( 1 Attached and 1 Common). Fully Furnished and Fully Equipped with All Amenities: A.C, Hot water and generator connected.Access to A Spacious and Calming Roof Terrace Also Available.Ideal for A Small Family or Couple.","School Avenue, off Alwis Avenue, Hospital Road",3,2,"1,350 sqft"
722,Apartment with Full Furniture for Rent in -Negombo,24 Jun  1:20 pm,"Negombo, Gampaha","110,000","02 bedroom apartment with full furniture in a relaxing peaceful area at Ettukala (Beach Road) Negombo. It has 2 bedrooms, living room, dining area a courtyard, 4 balconies, a kitchen with a pantry, a small garden in front and back and parking. 2 bedrooms with A/C & hot water service. 5 minutes walkings distance from Negombo beach park, restaurants and Pub. 20 minutes travel distance to CMB airport. Ideal for couples, families, and businessmen for a peaceful holiday stay at the Negombo beach area.","Etthukla, Negombo",2,2,"1,280 sqft"
723,New Furnished Apartment for Rent in Col 6, 1 Jul 12:57 pm,"Colombo 6, Colombo","150,000","luxury apartment, furnished, CCTV camera, close to railway station, close to Galle road ,beach, shopping mall ,GYM separate parking,Hot water,AC,etc",Lilly Avenue,3,2,"1,200 sqft"
724,Modern Apartment for Rent Col 6 Unfurnished (60), 3 Jul 12:38 pm,"Colombo 6, Colombo","100,000","•	3 Rooms-1 Attached and 1 Common Bathroom.•	6th Floor Apartment & 3rd Floor Apartment •	1,330 sqft•	Unfurnished","3/C-36.I,B'C Rd, Colombo (06) / S.l",3,2,"1,330 sqft"
725,3 Room Apartment for Long Stay in Dehiwela(00210),19 Jul 10:26 am,"Dehiwala, Colombo","105,000","HREE BEDROOM APARTMENT DEHIWALA PETERSON LANE Address: - Northpole Residences, Peterson LaneThis spacious beautiful sea view apartment is located very close to the beach in Peterson Lane, Dehiwela. Its 500 meters from Galle Rd and the Dehiwala Zoo is just 10mins Drive.This modern and spacious apartment consists of 3 Rooms with one attached and one common bathroom, has a large living and dining area, and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided------------------------------------------------------------------------------------■ Three Bedroom Apartment. ■ Living and Dining Area. Fully Air conditioned.	■ 24 Hours Security and Parking.	■ Long Term- Rs 105,000+Bill------------------------------------------------------------------------------------Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, COlombo 4.",50 D Peters Lane Dehiwala,3,2,"1,200 sqft"
726,3 Room Apartment for Long Stay in Dehiwela(00209),19 Jul 10:26 am,"Dehiwala, Colombo","105,000","HREE BEDROOM APARTMENT DEHIWALA PETERSON LANE Address: - Northpole Residences, Peterson LaneThis spacious beautiful sea view apartment is located very close to the beach in Peterson Lane, Dehiwela. Its 500 meters from Galle Rd and the Dehiwala Zoo is just 10mins Drive.This modern and spacious apartment consists of 3 Rooms with one attached and one common bathroom, has a large living and dining area, and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided------------------------------------------------------------------------------------■ Three Bedroom Apartment. ■ Living and Dining Area. Fully Air conditioned.		■ 24 Hours Security and Parking.	■ Long Term- Rs 105,000+Bill------------------------------------------------------------------------------------Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, COlombo 4.",50 D Peters Lane Dehiwala,3,2,"1,200 sqft"
727,"Apartment For Rent with Furniture at Colombo 5, Ruwan Mawatha.",24 Jun 11:24 am,"Colombo 5, Colombo","95,000","Apartment for Rent with Furniture at Colombo 5, Ruwan Mawatha.(Upstair Apartment)","Colombo 5, Ruwan Mawatha.",2,2,900 sqft
728,3 Room Apartment for Short & Long Stay in Colombo 6 (00210),19 Jul 10:26 am,"Colombo 6, Colombo","155,000","3 ROOM APARTMENTS- W.A SILVA MW, COLOMBO 6. This apartment consists of 3 Rooms with two bathroom (one attached and one common bathroom ), a large living and dining area and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.------------------------------------------------------------------------------------ ■ 3 Bed Room with 1 attached and 1 common bathroom.■ Living and Dining Area. ■ Free Wi-Fi, Gas, Water and International TV Channels. ■ 24 Hours Security and Parking. ■ Electricity Rs. 50 per unit. ■ Rs.7,500 + Electricity Per Day■ Long term- Rs 155,000/Month■ PARTIES AND GET-TO-GATHERS STRICTLY NOT ALLOWED.Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, Colombo 4.www.akarasuites.com",202 W A Silva Mawatha  Colombo 06,3,2,"1,250 sqft"
729,3 Room Apartment for Short - Long Stay in Colombo 6 (00209),19 Jul 10:26 am,"Colombo 6, Colombo","155,000","3 ROOM APARTMENTS- W.A SILVA MW, COLOMBO 6. This apartment consists of 3 Rooms with two bathroom (one attached and one common bathroom ), a large living and dining area and a fully equipped kitchen. The apartment is Fully Furnished including TV, Washing Machine, Fridge, Ironing, and Microwave. Kitchen is Fully Equipped including Cutleries and Crockeries. Linen also provided.------------------------------------------------------------------------------------ ■ 3 Bed Room with 1 attached and 1 common bathroom.■ Living and Dining Area. ■ Free Wi-Fi, Gas, Water and International TV Channels. ■ 24 Hours Security and Parking. ■ Electricity Rs. 50 per unit. ■ Rs.7,500 + Electricity Per Day■ Long term- Rs 155,000/Month■ PARTIES AND GET-TO-GATHERS STRICTLY NOT ALLOWED.Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, Colombo 4.www.akarasuites.com",202 W A Silva Mawatha  Colombo 06,3,2,"1,250 sqft"
730,3 Room Apartment for Short & Long Stay in Colombo 6 (00208),19 Jul 10:26 am,"Colombo 6, Colombo","155,000",3 oom Apartment for Short & Long Stay in Colombo 6 (0054),02 SuwiSudarma Mawatha Colombo 06,3,2,"1,250 sqft"
731,Havelock City Apartment for Rent - 3 Bedroom Fully-Furnished col-06,28 Jun 11:26 am,"Colombo 6, Colombo","280,000",Unit Type:-	3 Bedrooms-	1 Attached Bathroom | 1 Common Bathroom-	Living | Dining | Fully Fitted Pantry Kitchen-	Balcony - Views -  | Greenery | Club House | Swimming Pool-	Maid Rest Room/Utility Room & Maid’s Toilet,3,2,"1,496 sqft",
732,3 BHK Apartment for Rent Dehiwala, 1 Jun  2:36 pm,"Colombo 14, Colombo","100,000",-3 Bedrooms-3 Bathrooms-1 AC provided for master bedroom -Spacious Living and Dining -Hot water geyser provided for bathrooms.-1 Parking Slotand more amenities......,"Rush Tower Council Avenue, Dehiwala.",3,3,"1,200 sqft"
733,2 Nd Floor Brand New Apartment for Rent in - Dehiwala,24 Jun 10:02 am,"Dehiwala, Colombo","80,000",Ideal for Maldivians4room 3 Bathroom2 Nd FloorFully Tiled Close to Galle Rd and Alethea  International,4,3,"1,500 sqft",
734,"Luxury Appartment for Rent(With/without Furniture)at Jalthara,Homagama",24 Jun  9:40 am,"Homagama, Colombo","35,000",Newly built Two bedroom apartment in Athurugiriya Green Valley Apartment Complex for RENT (With or without Furniture),"Green Valley Apartment Complex- Jalthara, Homagama",2,1,700 sqft
735,3 Bed Room Apartment For Long Stay in Colombo 04 (00203),19 Jul 10:29 am,"Colombo 4, Colombo","145,000",3 Bed Room Apartment 2 Barth Room Fully Furnised,17/B Vishakka  Road Colombo 04,3,2,"1,250 sqft"
736,3 Bed Room for Long Stay (APT00204) Colombo 4,19 Jul 10:29 am,"Colombo 4, Colombo","175,000","Colombo 4Haig Rd3Rooms1 Attached and 1 Common Bathroom1,750sqr feet Spacious ApartmentPart Sea ViewCentral LocationFully FurnishedReady to move inRs 175,000Can view the Apartment any time.",48 Haig Rd Colombo 4,3,2,"1,350 sqft"
737,3 Room Apartment for Short and Long Stay Colombo,19 Jul 10:29 am,"Colombo 4, Colombo","185,000","This 3 Room Apartment is located very close to Galle Rd in Colombo 3. It’s just few minutes walking distance to the beach and all the amenities including banks, restaurants and shopping. The Central Business District, Kollupitya Market, Liberty Plaza, Majestic City, Galle Face, Fort and Vihara Maha Devi Park all are 5 mins drive from the apartment. This Apartment is located in a very Prime Location.■ 3 Rooms, 1 Attached & 1 Common Bathroom.■ Living and Dining Area. ■ Fully Air conditioned & Fully Air Conditioned.■ 24 Hours Security and Parking. ■ Short and Long Stays.■ Daily - Rs 7,500+ Electrcity. ■ Long Term - Rs 185,000/month+Bills.Call/Whatsapp/Viber us for more info/to reserve.AKARA APARTMENTS.-Serviced Apartments-Sales & Rental-Property Management.44, Lorenze Rd, Colombo 4.",13 th  Kolupitiya Colombo 03,3,2,"1,400 sqft"
738,Apartment for Rent in - Kandy,24 Jun 10:12 am,"Kandy, Kandy","125,000","KANDY DANGOLLA. Brand new, 2 bed room furnished apartment with all facilities such as A/C , Fans, Hot &Cold water, Ample car park in highly residence area. 3km to Kandy City. Within reach of all the hospitals, malls, Eating Houses, Rail way Stations, Walking distance to Campus, Peradeniya Botanical Gardens & ect.situated in high elevation right around scenery  for long lease!Please call Kamal Wijerathne for more details",46 park avenue Dangola Kandy,2,2,"1,200 sqft"
739,3 BHK New Apartment For Rent - Dehiwala,24 Jun  8:53 am,"Dehiwala, Colombo","178,000",Fully furnished apartment Fully air condition Parking Fifi Close to dehiwala Gateway international school 3 Bedroom @3 attched Bathroom,3,3,"1,475 sqft",
740,2 Bedroom Luxury Furnished Apartment for Rent in Monarch Col 3,24 Jun  1:55 am,"Colombo 3, Colombo","363,120",STRICTLY NO AGENT PLS.,"Monarch Luxury Apartment, Colombo 3",2,2,"1,150 sqft"
741,Apartment for Rent in Battaramulla,23 Jun 11:45 pm,"Battaramulla, Colombo","90,000","Fully furnished modern 3 bedroom apartment for rent in Battaramulla with 3 bathrooms , A/C , Hot water, 24 hour security and a car park.",3,3,"1,300 sqft",
742,Apartment for Rent (3 bed) in Colombo 6,23 Jun 11:41 pm,"Colombo 6, Colombo","100,000",Apartment for Rent (3 bed) in Colombo 6 ,"Trend Residents, Sri Saranankara Road",3,3,"1,250 sqft"
